#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m0717cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m0717cla:
#Name: J/A+A/607/A30/m0717cla
#Title: Photometric catalogue (magnitudes) of MACSJ-0717 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
      49	    49	109.386642	+37.723305	-	29.177400	 	28.734000	 	28.099700	 2.74007e+01	 	27.193400	 	26.918300	 	26.793300	-	24.392620	-	29.296494	-	28.941025	 1.086000	 6.23900e-01	 2.63500e-01	 9.98200e-02	 1.09900e-01	 8.78000e-02	 1.03800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      50	    50	109.390457	+37.724056	 	27.012100	 	25.689800	 	24.753700	 2.42431e+01	 	24.054300	 	23.998500	 	23.873600	 	23.788998	 	24.116079	 	23.286669	 0.260900	 6.82100e-02	 2.11700e-02	 8.77800e-03	 1.09400e-02	 9.50700e-03	 8.80000e-03	 1.04614600e-01	 7.56707500e-02	 0.050177590
      51	    51	109.387848	+37.723366	 	28.473300	 	28.541300	 	28.681900	 2.81198e+01	 	27.863400	 	27.557700	 	27.098900	-	24.389046	-	29.104839	-	28.747358	 0.652100	 5.87900e-01	 5.11300e-01	 2.12400e-01	 2.60500e-01	 1.71700e-01	 1.29700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      52	    52	109.400871	+37.727695	 	23.968100	 	22.079100	 	20.934500	 2.03501e+01	 	20.069900	 	19.896400	 	19.759000	 	19.391634	 	19.753082	 	19.842226	 0.049430	 8.31400e-03	 1.97400e-03	 8.79000e-04	 1.13000e-03	 7.86300e-04	 5.00000e-04	 3.01426800e-03	 1.35273400e-02	 0.011383620
      53	    53	109.383644	+37.723846	 	25.727700	 	25.399100	 	25.175900	 2.47676e+01	 	24.591200	 	24.637600	 	24.516900	 	25.271172	-	29.190136	-	28.839001	 0.152200	 1.01200e-01	 6.13100e-02	 3.33700e-02	 4.20100e-02	 4.03000e-02	 3.43000e-02	 4.42860400e-01	 1.08570000e+00	 1.085700000
      54	    54	109.385544	+37.723549	 	27.426500	 	27.600500	 	27.336200	 2.73606e+01	 	27.217800	 	27.151500	 	26.589900	-	24.335072	 	26.136951	-	29.082872	 0.552600	 5.37900e-01	 3.19000e-01	 1.75600e-01	 2.26100e-01	 2.00400e-01	 1.45800e-01	 1.08570000e+00	 4.24343400e-01	 1.085700000
      55	    55	109.386505	+37.723671	 	27.318900	 	26.430300	 	25.975000	 2.59088e+01	 	25.701600	 	25.752200	 	25.556100	 	25.895498	 	25.668285	-	28.913628	 0.208800	 7.99500e-02	 3.75700e-02	 2.79200e-02	 2.93900e-02	 3.29600e-02	 3.36000e-02	 6.40516800e-01	 3.33059800e-01	 1.085700000
      56	    56	109.389648	+37.723530	-	30.071900	 	29.276200	 	28.712500	 2.82118e+01	 	28.069700	 	27.819900	 	27.803800	-	24.518562	-	28.437962	-	28.297213	 1.086000	 4.74700e-01	 2.09500e-01	 8.85700e-02	 8.44900e-02	 8.26700e-02	 8.57000e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
      57	    57	109.394775	+37.723534	 	28.612600	 	28.511700	 	27.929000	 2.71197e+01	 	27.032100	 	26.788600	 	26.428800	 	26.341484	 	25.453524	-	28.988369	 0.995000	 7.90800e-01	 3.48600e-01	 1.60000e-01	 2.08200e-01	 1.63100e-01	 1.09000e-01	 9.59289700e-01	 2.38259700e-01	 1.085700000
      58	    58	109.392830	+37.723591	 	29.170900	 	28.843800	 	28.542200	 2.80075e+01	 	27.719700	 	27.665400	 	27.453900	-	24.450903	 	25.283312	-	28.344259	 0.898300	 5.75400e-01	 3.31800e-01	 1.54100e-01	 1.29700e-01	 1.46700e-01	 1.37600e-01	 1.08570000e+00	 5.02824700e-01	 1.085700000
      59	    59	109.393890	+37.723637	-	29.433800	 	29.185200	 	29.722300	 2.85493e+01	 	28.134600	 	27.804800	 	27.556300	-	24.368193	 	25.903406	-	28.513325	 1.086000	 7.65300e-01	 9.32800e-01	 2.13900e-01	 1.77300e-01	 1.47400e-01	 1.42700e-01	 1.08570000e+00	 6.02168400e-01	 1.085700000
      60	    60	109.398140	+37.725986	 	24.319200	 	22.846800	 	22.025800	 2.16754e+01	 	21.526100	 	21.418500	 	21.361900	 	21.408504	 	21.996914	 	22.564087	 0.049790	 1.21700e-02	 3.85500e-03	 2.06100e-03	 1.68000e-03	 2.18800e-03	 2.10000e-03	 1.97934600e-02	 5.51791800e-02	 0.086393840
      61	    61	109.393837	+37.724247	-	28.922900	 	27.752200	 	27.126100	 2.64810e+01	 	26.185100	 	26.034100	 	25.962000	-	23.985350	-	28.987125	-	28.642687	 1.086000	 3.21600e-01	 1.36000e-01	 5.04200e-02	 5.30600e-02	 4.52300e-02	 1.32300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      62	    62	109.387627	+37.723846	-	28.972000	 	28.220800	 	27.503700	 2.70811e+01	 	26.966600	 	26.955500	 	26.906300	-	24.423115	-	29.340912	-	28.928488	 1.086000	 4.65200e-01	 1.77800e-01	 8.50600e-02	 1.21800e-01	 1.02900e-01	 1.37800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      63	    63	109.393280	+37.724216	-	28.520700	 	27.062100	 	26.583700	 2.58953e+01	 	25.631100	 	25.595000	 	25.558200	 	25.513336	 	26.357973	-	28.499668	 1.086000	 2.43700e-01	 1.19500e-01	 4.25000e-02	 5.10200e-02	 4.38600e-02	 6.12000e-02	 5.55130200e-01	 1.00583900e+00	 1.085700000
      64	    64	109.386658	+37.725105	 	26.221700	 	25.278000	 	24.494000	 2.42416e+01	 	24.086300	 	24.081100	 	23.962300	 	24.046190	 	24.283722	 	23.973234	 0.159800	 5.84200e-02	 2.02800e-02	 1.14900e-02	 1.36400e-02	 1.34900e-02	 1.40000e-02	 1.65189000e-01	 1.56311900e-01	 0.145151600
      65	    65	109.392891	+37.724232	-	28.727800	 	27.612500	 	27.619000	 2.72145e+01	 	27.097100	 	26.871100	 	26.978000	 	26.211319	-	28.688599	-	28.557423	 1.086000	 3.39300e-01	 2.55200e-01	 1.19000e-01	 1.65500e-01	 1.18100e-01	 2.83000e-01	 9.63654400e-01	 1.08570000e+00	 1.085700000
      66	    66	109.394966	+37.724220	-	29.537500	 	29.279000	 	28.803400	 2.87236e+01	 	28.824900	 	28.008400	 	28.037300	-	24.511446	 	26.470181	-	28.743456	 1.086000	 7.64600e-01	 3.63000e-01	 2.29800e-01	 4.45400e-01	 1.59100e-01	 1.74900e-01	 1.08570000e+00	 7.79048800e-01	 1.085700000
      67	    67	109.389992	+37.724789	 	25.881700	 	25.747600	 	25.743200	 2.58925e+01	 	25.606500	 	25.494900	 	25.251600	 	24.888212	 	25.203451	 	24.421913	 0.070300	 5.37900e-02	 3.72000e-02	 2.89200e-02	 3.35400e-02	 2.70400e-02	 2.72000e-02	 2.82029200e-01	 3.15326300e-01	 0.200536000
      68	    68	109.390251	+37.724472	 	27.225000	 	26.437600	 	26.303700	 2.64661e+01	 	26.455200	 	26.191800	 	25.897000	-	24.439909	 	26.502926	 	23.764568	 0.175400	 7.56200e-02	 4.69700e-02	 3.62600e-02	 4.35900e-02	 3.80800e-02	 3.68000e-02	 1.08570000e+00	 7.71496200e-01	 0.084689270
      69	    69	109.396965	+37.724327	-	29.147800	-	29.269500	 	28.582400	 2.79560e+01	 	27.302800	 	27.213900	 	27.091400	 	26.611130	-	29.456535	 	24.438557	 1.086000	 1.08600e+00	 4.29100e-01	 2.29300e-01	 1.59700e-01	 1.57800e-01	 1.23700e-01	 9.96884600e-01	 1.08570000e+00	 0.131190700
      70	    70	109.394592	+37.724346	-	29.387600	-	29.559600	 	28.235300	 2.79083e+01	 	27.667500	 	27.878700	 	27.443100	-	24.456503	 	26.744345	-	28.845474	 1.086000	 1.08600e+00	 2.45400e-01	 1.23200e-01	 1.17500e-01	 1.62400e-01	 1.23800e-01	 1.08570000e+00	 8.82924400e-01	 1.085700000
      71	    71	109.383125	+37.724445	-	29.150400	-	29.255700	 	27.387100	 2.66676e+01	 	26.465500	 	26.441200	 	26.255700	 	26.297363	 	26.573715	 	25.409290	 1.086000	 1.08600e+00	 1.45100e-01	 7.65500e-02	 7.95400e-02	 8.26100e-02	 7.83000e-02	 9.01396100e-01	 7.04103800e-01	 0.348477400
      72	    72	109.396355	+37.724403	-	28.741500	 	28.380700	 	27.508300	 2.67502e+01	 	26.491000	 	26.103300	 	26.345000	 	26.179724	-	29.434319	 	24.608673	 1.086000	 6.76400e-01	 2.28600e-01	 1.07700e-01	 1.18600e-01	 8.11300e-02	 9.69000e-02	 7.04489900e-01	 1.08570000e+00	 0.154072800
      73	    73	109.393188	+37.724846	 	26.518000	 	24.905600	 	24.112200	 2.36911e+01	 	23.477000	 	23.421600	 	23.356100	 	23.385738	 	23.609547	 	24.270046	 0.187000	 3.87800e-02	 1.30500e-02	 5.93900e-03	 7.07200e-03	 6.26400e-03	 5.50000e-03	 7.56712900e-02	 9.54994300e-02	 0.201502900
      74	    74	109.386299	+37.724438	-	29.488100	-	29.665900	 	29.322400	 2.90702e+01	 	28.641900	 	28.426900	 	28.110400	-	24.541353	-	29.140896	-	28.777201	 1.086000	 1.08600e+00	 5.80000e-01	 3.16700e-01	 3.83500e-01	 2.41600e-01	 2.87400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      75	    75	109.389244	+37.724464	-	29.620300	-	29.763400	 	30.005300	 2.87422e+01	 	29.019400	 	29.935700	 	28.558600	-	24.573639	-	29.349199	 	25.450731	 1.086000	 1.08600e+00	 1.01100e+00	 2.11700e-01	 3.62100e-01	 8.68800e-01	 2.23000e-01	 1.08570000e+00	 1.08570000e+00	 0.356079900
      76	    76	109.384750	+37.724602	 	27.388100	 	27.266300	 	26.770000	 2.63782e+01	 	26.430800	 	26.337500	 	26.418200	 	26.459299	 	25.696335	-	28.811119	 0.200100	 1.56100e-01	 7.10300e-02	 3.58100e-02	 4.64000e-02	 4.69400e-02	 7.06000e-02	 1.03073000e+00	 3.92608500e-01	 1.085700000
      77	    77	109.399467	+37.725563	 	25.460600	 	24.561500	 	24.158800	 2.30264e+01	 	22.880500	 	22.543100	 	22.546200	 	23.595421	-	27.306355	-	27.417934	 0.281600	 1.10100e-01	 5.45900e-02	 1.93100e-02	 1.89000e-02	 1.67800e-02	 1.07700e-01	 1.63611400e-01	 1.08570000e+00	 1.085700000
      78	    78	109.386597	+37.724571	 	27.687000	-	28.038700	-	28.334100	 2.84743e+01	 	27.455500	-	28.310500	 	26.555600	-	24.524313	 	25.677317	-	28.404026	 0.957500	 1.08600e+00	 1.08600e+00	 9.22100e-01	 5.47700e-01	 1.08600e+00	 1.10500e-01	 1.08570000e+00	 5.91718500e-01	 1.085700000
      79	    79	109.385094	+37.724625	-	28.407400	-	28.569500	 	27.525800	 2.71141e+01	 	27.125100	 	26.572100	 	26.898500	-	24.516401	 	26.255630	 	26.330492	 1.086000	 1.08600e+00	 3.13700e-01	 1.62600e-01	 2.29200e-01	 1.33300e-01	 1.42000e-01	 1.08570000e+00	 6.43782400e-01	 0.922201300
      80	    80	109.386604	+37.724773	-	27.939600	-	28.113100	-	28.424500	-2.87367e+01	-	28.404200	-	28.399300	 	26.477700	-	24.467108	-	28.593185	 	25.754364	 1.086000	 1.08600e+00	 1.08600e+00	 1.08600e+00	 1.08600e+00	 1.08600e+00	 1.16500e-01	 1.08570000e+00	 1.08570000e+00	 0.801541700
      81	    81	109.383705	+37.726170	-	28.171600	 	25.089400	 	24.008400	 2.34383e+01	 	23.172700	 	23.078100	 	22.937400	 	22.737501	 	23.110748	 	24.018656	 1.086000	 5.88300e-02	 1.59000e-02	 6.83900e-03	 6.95200e-03	 6.62600e-03	 6.00000e-03	 4.90625800e-02	 4.96258000e-02	 0.144726000
      82	    82	109.389275	+37.724854	-	29.345700	-	29.515900	 	28.592500	 2.70999e+01	 	27.028500	 	26.825700	 	26.774400	-	24.371712	 	25.611866	 	24.856543	 1.086000	 1.08600e+00	 3.45700e-01	 5.92000e-02	 7.92900e-02	 6.26300e-02	 8.01000e-02	 1.08570000e+00	 3.20694800e-01	 0.229188100
      83	    83	109.395508	+37.724953	-	30.178000	-	30.363500	 	29.129900	 2.89798e+01	 	29.172400	 	29.218400	 	28.549400	-	24.579887	 	25.572100	-	29.040745	 1.086000	 1.08600e+00	 2.63100e-01	 1.56700e-01	 1.94500e-01	 2.65300e-01	 1.99600e-01	 1.08570000e+00	 2.63443400e-01	 1.085700000
      84	    84	109.402252	+37.726952	 	22.768800	 	22.015900	 	21.503400	 2.11365e+01	 	20.954400	 	20.865600	 	20.719000	 	20.993725	 	20.654783	 	20.511696	 0.018730	 8.95300e-03	 3.48400e-03	 2.85400e-03	 3.25200e-03	 2.85000e-03	 2.62000e-02	 1.58939600e-02	 1.10532600e-02	 0.009684171
      85	    85	109.391869	+37.725231	-	28.892300	 	27.082100	 	26.197000	 2.58618e+01	 	25.558300	 	25.430400	 	25.391900	 	25.275822	-	28.423561	-	28.508949	 1.086000	 1.80600e-01	 5.85000e-02	 2.90500e-02	 3.37300e-02	 2.64700e-02	 2.64000e-02	 3.74727700e-01	 1.08570000e+00	 1.085700000
      86	    86	109.398727	+37.725094	 	25.993500	 	25.561800	 	25.799300	 2.53610e+01	 	25.107700	 	24.778500	 	24.679200	-	24.163073	-	28.966372	-	28.819777	 0.184600	 1.11600e-01	 9.81700e-02	 6.86500e-02	 8.45600e-02	 5.38100e-02	 1.62700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      87	    87	109.389923	+37.725033	-	29.500600	 	29.351000	 	28.291500	 2.79609e+01	 	27.582000	 	27.673800	 	27.419900	 	26.260427	-	28.956951	 	24.664375	 1.086000	 8.14200e-01	 2.27300e-01	 1.12800e-01	 9.73700e-02	 1.17300e-01	 1.15800e-01	 8.15621900e-01	 1.08570000e+00	 0.232575900
      88	    88	109.388000	+37.725304	 	26.578900	 	26.194800	 	26.104600	 2.58736e+01	 	25.504500	 	25.153800	 	25.032900	 	24.636742	 	25.131199	 	23.928646	 0.147900	 8.89800e-02	 5.90000e-02	 3.27000e-02	 3.15400e-02	 2.27400e-02	 2.39000e-02	 2.38688600e-01	 2.48108700e-01	 0.114120900
      89	    89	109.385429	+37.725132	-	29.171500	-	29.379600	 	29.478000	 2.81263e+01	 	28.427900	 	27.690400	 	27.488200	-	24.459148	-	28.290274	-	28.026318	 1.086000	 1.08600e+00	 9.19300e-01	 1.86100e-01	 4.22500e-01	 1.67100e-01	 2.20700e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      90	    90	109.385239	+37.725204	-	27.906000	 	27.989300	-	28.366200	 2.70797e+01	 	26.648500	 	26.607600	 	26.185800	-	24.354389	-	27.815636	-	27.556124	 1.086000	 1.03100e+00	 1.08600e+00	 2.47300e-01	 2.68400e-01	 2.17600e-01	 1.05600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      91	    91	109.385834	+37.725163	 	28.874400	 	28.601600	 	28.482000	 2.81623e+01	 	27.948700	 	27.702200	 	27.579700	-	24.479254	-	29.173357	 	24.477734	 0.921400	 5.92600e-01	 3.91800e-01	 1.59700e-01	 1.52500e-01	 1.41400e-01	 1.44200e-01	 1.08570000e+00	 1.08570000e+00	 0.170063200
      92	    92	109.388641	+37.725166	-	29.467900	 	28.121400	 	27.408200	 2.75299e+01	 	27.836600	 	27.582900	 	27.684900	 	25.644411	-	29.142845	 	24.496519	 1.086000	 2.76400e-01	 1.04500e-01	 7.90400e-02	 1.37600e-01	 1.10600e-01	 1.44200e-01	 4.95104600e-01	 1.08570000e+00	 0.177993000
      93	    93	109.389168	+37.726597	 	26.496500	 	25.633200	 	24.914500	 2.43525e+01	 	24.037600	 	23.993200	 	23.818700	 	24.043283	 	24.202808	 	24.184807	 0.234200	 9.13200e-02	 3.43100e-02	 1.37400e-02	 1.48500e-02	 1.33000e-02	 1.33000e-02	 1.86014300e-01	 1.16577200e-01	 0.150504900
      94	    94	109.397766	+37.726372	 	26.948000	 	24.465400	 	22.332300	 2.14712e+01	 	21.235500	 	21.240000	 	21.152100	 	21.348108	 	21.946327	 	22.183052	 0.377700	 3.47300e-02	 3.59400e-03	 1.07800e-03	 1.10800e-03	 1.18300e-03	 8.00000e-04	 1.03472800e-02	 2.64407000e-02	 0.031121750
      95	    95	109.387428	+37.725384	 	28.284200	 	27.740700	 	27.210600	 2.71907e+01	 	27.054900	 	27.000900	 	26.834900	-	24.324108	-	28.227859	 	24.559694	 0.465000	 2.43900e-01	 1.08700e-01	 7.56000e-02	 9.02800e-02	 8.52400e-02	 1.04600e-01	 1.08570000e+00	 1.08570000e+00	 0.386208500
      96	    96	109.385078	+37.725269	-	28.834100	-	28.964000	-	29.287500	 2.85226e+01	 	27.447700	 	27.629300	 	27.442700	-	24.516579	-	28.261259	-	27.972454	 1.086000	 1.08600e+00	 1.08600e+00	 3.96700e-01	 2.38200e-01	 2.38300e-01	 1.87500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      97	    97	109.384605	+37.725452	 	27.206800	 	26.699700	 	26.389600	 2.62723e+01	 	26.273800	 	26.251700	 	26.202900	 	25.982519	 	26.437191	-	28.841778	 0.236800	 1.32000e-01	 7.21300e-02	 3.41600e-02	 5.13600e-02	 4.54200e-02	 5.68000e-02	 6.99189700e-01	 7.36810900e-01	 1.085700000
      98	    98	109.390678	+37.725315	 	29.411600	 	28.648900	 	28.503700	 2.84633e+01	 	28.577300	 	28.260700	 	28.077200	-	24.539591	-	29.293242	-	28.924458	 0.994200	 4.28000e-01	 2.73900e-01	 1.73700e-01	 3.30000e-01	 1.95600e-01	 2.29500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
      99	    99	109.387604	+37.725342	 	28.330600	 	27.983800	 	28.241000	 2.84897e+01	 	27.931900	 	27.717200	 	27.690400	-	24.428532	-	28.364140	-	28.085693	 0.482800	 3.02200e-01	 2.76400e-01	 2.47800e-01	 2.16900e-01	 1.63800e-01	 1.61600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
     100	   100	109.386948	+37.725342	 	27.331100	 	26.895900	 	26.560400	 2.65232e+01	 	26.526700	 	26.428900	 	26.589300	-	24.441538	-	28.831278	 	25.212105	 0.162300	 9.46700e-02	 4.82700e-02	 3.27000e-02	 3.70600e-02	 4.06200e-02	 5.55000e-02	 1.08570000e+00	 1.08570000e+00	 0.398796300
     101	   101	109.394821	+37.725346	 	27.610200	 	27.863700	 	27.889400	 2.76436e+01	 	27.694600	 	27.529000	 	27.321500	-	24.486126	 	24.576256	 	25.933056	 0.221300	 2.40200e-01	 1.75100e-01	 9.57000e-02	 1.19900e-01	 1.17400e-01	 1.07800e-01	 1.08570000e+00	 1.11105700e-01	 0.564587100
     102	   102	109.381577	+37.725822	 	26.878600	 	25.967600	 	25.439800	-2.80555e+01	 	24.243400	 	24.200400	 	24.296100	 	25.278227	 	24.597481	-	27.086363	 0.543400	 2.14600e-01	 9.66000e-02	 1.08600e+00	 4.68500e-02	 4.10800e-02	 3.91000e-02	 4.86872300e-01	 9.26192600e-01	 1.085700000
     103	   103	109.388496	+37.725998	 	25.124100	 	24.709300	 	24.674500	 2.46232e+01	 	24.339100	 	24.155500	 	24.007300	 	23.840012	 	23.703671	 	23.459698	 0.048920	 2.92700e-02	 1.94300e-02	 1.21500e-02	 1.23600e-02	 1.06400e-02	 1.02000e-02	 1.19190300e-01	 4.76891000e-02	 0.055038010
     104	   104	109.393394	+37.725613	 	28.311800	 	27.966000	 	27.084600	 2.66009e+01	 	26.538600	 	26.255300	 	26.298600	 	25.674889	 	25.384003	-	28.960667	 0.605000	 3.78800e-01	 1.23600e-01	 5.35500e-02	 7.62000e-02	 5.28400e-02	 7.05000e-02	 5.36352500e-01	 2.52238500e-01	 1.085700000
     105	   105	109.396187	+37.726612	 	26.827400	 	24.986900	 	23.950700	 2.35088e+01	 	23.313400	 	23.226100	 	23.087300	 	22.946943	 	23.330023	 	23.182777	 0.281700	 4.62900e-02	 1.27400e-02	 5.74500e-03	 7.06200e-03	 6.01400e-03	 5.40000e-03	 5.91266400e-02	 4.47826100e-02	 0.052559950
     106	   106	109.385696	+37.726261	 	25.580000	 	25.753500	 	26.150400	 2.57768e+01	 	25.075000	 	24.779900	 	24.592500	-	23.948547	 	26.243027	 	25.628372	 0.192500	 1.88700e-01	 2.00700e-01	 9.38700e-02	 7.36800e-02	 5.04000e-02	 4.96000e-02	 1.08570000e+00	 8.18279800e-01	 0.596118900
     107	   107	109.399826	+37.725533	 	27.314400	 	25.758700	 	25.424700	 2.45529e+01	 	24.293700	 	24.217500	 	24.232900	 	25.064444	 	24.455530	 	25.337675	 1.041000	 2.24000e-01	 1.16900e-01	 8.76600e-02	 8.96200e-02	 7.58900e-02	 1.03600e-01	 3.36140500e-01	 2.57325600e-01	 0.617744400
     108	   108	109.395157	+37.731575	 	23.495700	 	21.613800	 	20.292700	 1.96596e+01	 	19.379400	 	19.207300	 	19.036000	 	18.705425	 	19.065308	 	19.241114	 0.051280	 8.26400e-03	 1.72200e-03	 6.30400e-04	 6.14700e-04	 5.57900e-04	 4.00000e-04	 2.07896900e-03	 1.02892200e-02	 0.009035651
     109	   109	109.384262	+37.728706	 	22.445700	 	20.816600	 	19.925900	 1.96073e+01	 	19.457400	 	19.388500	 	19.272100	 	19.582010	 	20.444992	 	20.705969	 0.009839	 2.62400e-03	 6.55800e-04	 2.91700e-04	 4.28600e-04	 3.18100e-04	 2.00000e-04	 2.06056500e-03	 2.01142200e-02	 0.016472720
     110	   110	109.390442	+37.726215	 	28.401900	 	25.873400	 	24.982800	 2.45830e+01	 	24.380600	 	24.284000	 	24.147400	 	24.163530	 	24.657022	 	25.415958	 0.877700	 7.57600e-02	 2.40300e-02	 1.09900e-02	 1.27900e-02	 1.12200e-02	 1.09000e-02	 1.47374500e-01	 1.31769800e-01	 0.369003900
     111	   111	109.389366	+37.725586	-	29.622300	-	29.768200	 	28.865900	 2.88553e+01	 	28.580600	 	28.387700	 	28.384500	-	24.528416	-	29.046200	 	25.910107	 1.086000	 1.08600e+00	 3.47900e-01	 2.32300e-01	 1.85500e-01	 2.04500e-01	 1.98200e-01	 1.08570000e+00	 1.08570000e+00	 0.669084800
     112	   112	109.375580	+37.726257	 	26.757600	 	24.265600	 	22.935500	 1.18590e+00	 	-0.995900	 	 1.106100	 	20.198100	 	20.523178	 	20.155981	 	20.383595	 0.079070	 9.36300e-03	 1.69300e-03	 1.08600e+00	 1.08600e+00	 1.08600e+00	 2.08000e-02	 6.96086100e-03	 4.64649500e-02	 0.032243370
