#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-29T01:02:52 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-29T01:02:52	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII%2F26D%2Fcatalog&-out=UGC%2C_RAJ2000%2C_DEJ2000&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7026
#Name: VII/26D
#Title: Uppsala General Catalogue of Galaxies (UGC) (Nilson 1973)
#INFO	ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	creator=Nilson P.	    First author or institution
#INFO	cites=1973UGC...C......0N	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/26D	    Dataset landing page
#INFO	publication_date=2003-07-22	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_26D_catalog:
#Name: VII/26D/catalog
#Title: UGC catalogue
#Column	UGC	(I5)	[1/12921]+= UGC number	[ucd=meta.id;meta.main]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F8.4)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
UGC	_RAJ2000	_DEJ2000
  836	019.7303	+44.2959
  837	019.6635	 -1.2040
  838	019.6902	+15.0126
  839	019.7367	+12.9459
  840	019.7425	+16.3125
  841	019.7756	+33.0458
  842	019.7389	 -1.0041
  843	019.7495	 +5.5625
  844	019.7568	+10.0292
  845	019.8024	+21.7457
  846	019.8728	+49.1956
  847	019.7902	 -0.1542
  848	019.7958	 +3.2958
  849	019.8360	+12.4457
  850	019.8514	+21.1457
  851	019.8738	+19.7290
  852	019.8949	+17.5623
  853	019.9229	+31.6622
  854	019.8968	 +3.9123
  855	019.9039	 +8.1789
  856	019.9127	 -1.7044
  857	019.9749	+32.4621
  858	019.9460	 +3.3955
  859	019.9682	+16.5455
  860	019.9870	+12.9288
  861	019.9902	+14.7788
  862	020.0525	+33.5120
  863	020.4563	+78.6283
  864	020.0211	 +3.4121
  865	020.0398	+14.5620
  866	020.0401	 -0.2046
  867	020.0649	 -0.3380
  868	020.0809	 +9.3120
  869	020.1214	+30.7619
  870	020.1259	+32.7119
  871	020.1001	 +5.8453
  872	020.1692	+29.6951
  873	020.1708	+30.3951
  874	020.1926	 +1.2951
  875	020.1928	 +1.4284
  876	020.1974	 +4.1951
  877	020.2434	+29.2450
  878	020.2540	+33.8950
  879	020.2549	+34.2617
  880	020.2782	+42.8450
  881	020.2234	 +4.7951
  882	020.2264	 +6.5617
  883	020.2446	+17.0784
  884	020.2608	+25.5617
  885	020.2454	 +2.9784
  886	020.3214	+40.4782
  887	020.2740	 +5.1450
  888	020.2745	 +5.4283
  889	020.2961	+17.8616
  890	020.2927	 +1.3616
  891	020.3114	+12.4116
  892	020.3146	 -0.5384
  893	020.3219	 +3.8616
  894	020.3406	 +0.0949
  895	020.3522	 +7.0115
  896	020.3559	 +9.1782
  897	020.3677	+15.9448
  898	020.3749	+19.8615
  899	020.3769	+20.9115
  900	020.3824	+23.7615
  901	020.4014	+32.6114
  902	020.4793	+50.0447
  903	020.4458	+17.5947
  904	020.4470	+18.2614
  905	020.4576	+23.7780
  906	020.4788	+33.5280
  907	020.4493	 +5.2614
  908	020.4560	 +9.1947
  909	020.5137	+37.4112
  910	020.4926	+15.7779
  911	020.5259	+32.2279
  912	020.5534	+33.2612
  913	020.5569	+34.6778
  914	020.5421	 +0.9445
  915	020.5890	 -0.8722
  916	020.6566	+34.4443
  917	020.6738	+19.0443
  918	020.6993	+19.2943
  919	020.7287	+33.1775
  920	020.7295	+33.4775
  921	020.6881	 -1.3890
  922	020.7059	 +9.0443
  923	020.7131	+13.1276
  924	020.7316	 +9.4609
  925	020.8058	+42.9774
  926	020.8047	+33.4774
  927	020.8048	+33.5441
  928	020.7894	 -0.6392
  929	020.7898	 -0.3892
  930	020.9071	+50.1606
  931	020.8143	 -0.6893
  932	020.8316	 +9.4274
  933	020.8420	+15.2107
  934	020.8735	+30.7940
  935	020.8793	+33.2106
  936	020.8599	+11.2940
  937	020.9030	+32.6439
  938	020.9045	+33.2606
  939	020.9045	+33.2939
  940	020.9077	+34.5772
  941	020.9024	 +6.9606
  942	020.9270	 +6.7105
  943	020.9354	+11.5105
  944	021.0064	+33.9104
  945	021.0326	+43.2270
  946	021.0070	 +9.5604
  947	021.0130	+12.9104
  948	021.0407	+27.0603
  949	021.0327	 +9.9270
  950	021.0775	+32.2270
  951	021.0423	 +1.0437
  952	021.0566	 +9.3270
  953	021.1315	+33.8102
  954	021.1077	 +9.8936
  955	021.1183	+15.7602
  956	021.1557	+33.4768
  957	021.1222	 +3.8935
  958	021.1448	+16.5435
  959	021.1776	+32.1768
  960	021.1807	+33.4434
  961	021.1404	 -0.0398
  962	021.1434	 +1.7268
  963	021.1440	 +2.0268
  964	021.1539	 +7.7268
  965	021.1627	 -1.5732
  966	021.1721	 +3.8101
  967	021.1808	 +8.7934
  968	021.1821	 +9.5434
  969	021.1825	 +9.7601
  970	021.1829	 +9.9934
  971	021.1922	 +1.0268
  972	021.2074	 +9.6934
  973	021.2127	 -1.6066
  974	021.2129	 -1.4899
  975	021.3084	+34.3599
  976	021.2662	 +0.4266
  977	021.2807	 +8.6933
  978	021.2919	+14.8766
  979	021.3326	+34.0265
  980	021.2940	 +2.0599
  981	021.2944	 +2.2932
  982	021.3067	 +9.2599
  983	021.3169	+14.8432
  984	021.3128	 -1.5068
  985	021.3413	+14.5265
  986	021.3419	+14.8598
  987	021.3781	+32.1431
  988	021.3819	+33.6764
  989	021.3537	 +7.5431
  990	021.3595	+10.8098
  991	021.3628	 -1.5402
  992	021.3685	 +1.7431
  993	021.3795	 +7.9931
  994	021.3980	+18.0597
  995	021.4347	+34.7263
  996	021.3879	 -1.4903
  997	021.3880	 -1.3903
  998	021.3907	 +0.1264
  999	021.4172	+14.9764
 1000	021.5124	+50.6262
 1001	021.4163	 +0.4597
 1002	021.4483	+18.1763
 1003	021.4379	 -1.4403
 1004	021.4381	 -1.3570
 1005	021.4703	+16.5929
 1006	021.4681	 +1.4929
 1007	021.4881	 -1.3238
 1008	021.5108	+11.4429
 1009	021.5131	 -1.3405
 1010	021.5133	 -1.2238
 1011	021.5160	 +0.3262
 1012	021.5853	+34.7594
 1013	021.6102	+34.7094
 1014	021.5765	 +6.2761
 1015	021.5831	 +9.9261
 1016	021.5876	 -1.6406
 1017	021.6979	+46.7759
 1018	021.6414	 +0.5593
 1019	021.6588	+10.2759
 1020	021.6719	+17.2592
 1021	021.6690	 +2.0093
 1022	021.7475	+39.0091
 1023	021.7121	+12.0258
 1024	021.7139	+13.0425
 1025	021.7746	+18.5924
 1026	021.7901	+13.5924
 1027	021.7923	+14.7757
 1028	021.7945	 +2.2590
 1029	021.8121	+11.9923
 1030	021.8132	 -1.2577
 1031	021.9019	+40.2922
 1032	021.8760	+19.1756
 1033	021.9032	+31.5588
 1034	021.9179	+37.1755
 1035	021.9571	+48.8088
 1036	021.8620	 -1.9078
 1037	021.9613	+43.1588
 1038	021.9616	+43.2588
 1039	023.0658	+85.0244
 1040	021.8885	 -1.0911
 1041	021.9126	+12.2255
 1042	022.0092	+49.2420
 1043	021.9134	 -1.1245
 1044	021.9371	 -1.8746
 1045	022.0046	+32.0420
 1046	022.0212	+38.2253
 1047	021.9618	 -2.0246
 1048	022.0606	+34.3086
 1049	022.1061	+48.3752
 1050	022.0344	+10.4253
 1051	022.0725	+29.0085
 1052	022.0381	 -1.2914
 1053	022.0950	 +2.5085
 1054	022.1861	+34.3417
 1055	022.1373	 -1.7249
 1056	022.1965	+16.6750
 1057	022.2159	+13.7749
 1058	022.2561	+32.3415
 1059	022.3008	+39.4248
 1060	022.2372	 -1.8084
 1061	022.2387	 -0.9418
 1062	022.2394	 -0.5584
 1063	022.2859	+11.1415
 1064	022.3911	+50.3913
 1065	022.3110	+11.1414
 1066	022.3557	+32.0747
 1067	022.4486	+51.9412
 1068	022.4470	+45.6079
 1069	022.4822	+32.5078
 1070	022.5064	+40.9744
 1071	022.4368	 -1.9755
 1072	022.4382	 -1.2421
 1073	022.5163	+25.8577
 1074	022.5344	+33.3244
 1075	022.5207	 +2.8577
 1076	022.5727	+17.0243
 1077	022.6280	+19.6075
 1078	022.7081	+41.2574
 1079	022.7372	+49.0574
 1080	022.6618	 -1.9925
 1081	022.7070	+21.4407
 1082	022.7232	+17.1907
 1083	022.7421	+14.0906
 1084	022.8377	+23.9571
 1085	022.8300	 +7.7905
 1086	022.8894	+34.7904
 1087	022.8676	+14.2737
 1088	022.9203	+36.8403
 1089	022.9364	+33.6236
 1090	022.9510	+38.7069
 1091	022.9063	 +8.4403
 1092	022.9137	 -0.9263
 1093	022.9493	+17.5736
 1094	022.9862	+33.4902
 1095	023.0327	+32.1068
 1096	023.0392	+12.4734
 1097	023.0503	+18.0067
 1098	023.0576	+21.4234
 1099	023.1038	+19.6400
 1100	023.1418	+35.3566
 1101	023.1623	+41.9899
 1102	023.1491	 +4.5899
 1103	023.1631	+11.8399
 1104	023.1762	+18.3232
 1105	023.1992	 +4.6398
 1106	023.2391	 -0.6936
 1107	023.2658	 +0.1897
 1108	023.3249	+17.6062
 1109	023.3988	+44.9228
 1110	023.3412	+13.3395
 1111	023.3935	+35.6728
 1112	023.3463	 +3.0895
 1113	023.3746	+17.4228
 1114	023.3780	+19.0228
 1115	023.3897	+12.5728
 1116	023.3884	 -1.0939
 1117	023.4551	+30.6560
 1118	023.4472	 +3.5560
 1119	023.4743	+17.2226
 1120	023.5134	 -1.0775
 1121	023.5418	+13.5058
 1122	023.5770	+29.3224
 1123	023.5385	 -1.0275
 1124	023.7248	+55.4222
 1125	023.7149	+34.0388
 1126	023.7087	+21.4222
 1127	023.7577	+39.9221
 1128	023.7622	+41.2554
 1129	023.7141	+12.0888
 1130	023.7430	 +1.3388
 1131	023.8164	+34.4886
 1132	023.8614	+47.5552
 1133	023.7739	 +4.3554
 1134	023.8468	+36.3219
 1135	023.8643	+33.6719
 1136	023.8886	+41.5385
 1137	023.8261	 +5.4886
 1138	023.8499	 +4.8719
 1139	023.8889	+11.9385
 1140	023.9646	+33.6883
 1141	024.5666	+80.6544
 1142	024.0868	+47.3881
 1143	023.9917	 +0.6716
 1144	024.0386	+11.6882
 1145	024.1341	+39.9214
 1146	024.0863	+10.5381
 1147	024.1956	+35.5212
 1148	025.2045	+83.9702
 1149	024.1722	+15.7879
 1150	024.2428	+42.3211
 1151	024.1627	 -1.3787
 1152	024.2357	+31.9878
 1153	024.2019	 +5.8379
 1154	024.3027	+28.8877
 1155	024.3001	 +4.8877
 1156	024.3196	+14.4710
 1157	024.3271	 +5.8709
 1158	024.4131	+32.6708
 1159	024.4155	 +0.0541
 1160	024.5129	+32.4873
 1161	024.5500	+36.6039
 1162	024.5667	+41.6538
 1163	024.4924	 +1.0039
 1164	024.5713	+35.3705
 1165	024.6281	+28.7370
 1166	024.6455	+35.0037
 1167	024.6055	 +7.5204
 1168	024.8215	+48.7700
 1169	024.7176	 +1.0868
 1170	024.9051	 +7.2198
 1171	024.9234	+15.9031
 1172	024.9272	 +5.7864
 1173	025.0377	+46.5529
 1174	024.9613	 -2.0303
 1175	024.9882	+11.1030
 1176	025.0235	+15.9029
 1177	025.0521	 +5.7195
 1178	025.1208	+34.6360
 1179	025.1774	+43.8693
 1180	025.0898	 -0.2973
 1181	025.1207	+14.5360
 1182	025.2258	+49.2525
 1183	025.1209	 +2.6860
 1184	025.1818	 +7.9692
 1185	025.3075	+45.0024
 1186	025.4509	+49.0354
 1187	025.3580	 +8.5022
 1188	025.4898	+22.6853
 1189	025.4802	 +7.1186
 1190	025.5212	 +2.8019
 1191	025.5314	 +7.6852
 1192	025.5419	+12.5852
 1193	025.6004	+35.6351
 1194	025.5986	+26.1351
 1195	025.5949	+13.9684
 1196	025.6044	 +6.7184
 1197	025.6297	+18.3016
 1198	027.0780	+85.2667
 1199	025.6825	 +8.1682
 1200	025.6933	+13.1515
 1201	025.7444	+13.6347
 1202	025.7492	 +4.2014
 1203	025.7526	 +5.8347
 1204	025.7994	 +4.2846
 1205	025.8091	 +8.8846
 1206	025.8407	+11.9012
 1207	026.7692	+82.2167
 1208	025.8948	 +2.0844
 1209	025.9413	+12.1677
 1210	025.9493	 +4.2343
 1211	025.9700	+13.8009
 1212	026.0228	+34.4008
 1213	026.0388	+31.3341
 1214	025.9954	 +2.3509
 1215	026.0565	+28.7174
 1216	026.0950	+40.9340
 1217	026.1030	+43.0340
 1218	026.0666	+12.2507
 1219	026.0784	+17.4674
 1220	026.1337	+37.6840
 1221	026.1605	+38.2006
 1222	026.1253	 +4.6673
 1223	026.2378	+10.4170
 1224	026.2918	+32.1503
 1225	026.2398	 -0.2830
 1226	026.2627	+10.3670
 1227	026.3166	+32.0669
 1228	026.3322	+28.7335
 1229	026.3133	+10.6502
 1230	026.3736	+25.5168
 1231	026.3632	+10.5501
 1232	026.4474	+41.2166
 1233	026.4326	+28.8166
 1234	026.4514	+35.1166
 1235	026.3976	 +3.3667
 1236	026.5243	+34.3831
 1237	026.4866	 +9.8165
 1238	026.5811	+36.4497
 1239	026.5292	 +6.4164
 1240	026.5746	 +4.2663
 1241	026.7292	+48.4161
 1242	026.6477	+14.6828
 1243	026.6819	+18.5661
 1244	026.6966	+24.4661
 1245	026.7154	+11.4160
 1246	026.7426	+12.4160
 1247	026.7442	+13.1159
 1248	026.8038	+35.5492
 1249	026.8545	+27.3324
 1250	026.8560	+27.8824
 1251	026.8806	+36.0324
 1252	026.8517	+16.2991
 1253	026.8671	+12.1157
 1254	027.0066	+48.6321
 1255	026.9154	+11.3489
 1256	026.9550	+27.4322
 1257	027.0325	+36.4487
 1258	027.0542	+35.4153
 1259	027.0910	+11.5319
 1260	027.1184	+12.5985
 1261	027.1203	+13.4151
 1262	027.1210	+13.6985
 1263	027.1388	+10.5651
 1264	027.1461	+13.7651
 1265	027.1867	+20.2483
 1266	027.1887	+10.4983
 1267	027.2138	+10.5149
 1268	027.2139	+10.5816
 1269	027.2784	+34.9815
 1270	027.2284	 +5.9149
 1271	027.2449	+13.1982
 1272	027.3038	+35.0814
 1273	027.2696	+13.0481
 1274	027.2942	+12.8481
 1275	027.2946	+13.0481
 1276	027.3131	+20.6981
 1277	027.3552	+35.4480
 1278	027.3189	+12.7147
 1279	027.3454	+13.3646
 1280	027.3664	+21.9979
 1281	027.3961	+32.5812
 1282	027.3684	+12.4979
 1283	027.4315	+35.7811
 1284	027.4341	+28.4811
 1285	029.5843	+86.6953
 1286	027.4415	+21.9644
 1287	027.4426	+22.3811
 1288	027.4416	+11.6978
 1289	027.4778	+16.4143
 1290	027.4920	+11.8143
 1291	027.5307	+27.1976
 1292	027.5319	+27.6476
 1293	027.4950	 +2.0810
 1294	027.5447	+23.1475
 1295	027.5745	+33.4975
 1296	027.5138	 -0.7357
 1297	027.5455	 +2.2975
 1298	027.6341	+36.3640
 1299	027.6558	+35.3640
 1300	027.6092	 +8.3974
 1301	027.6735	+33.0806
 1302	027.6806	+35.2806
 1303	027.7338	+48.3472
 1304	027.6291	 +6.1473
 1305	027.6663	+21.7473
 1306	027.6969	+32.5472
 1307	027.7078	+35.9139
 1308	027.7090	+36.2639
 1309	027.7327	+18.2971
 1310	027.7421	+21.9971
 1311	027.7637	+29.8137
 1312	027.7457	+13.2971
 1313	027.7669	+21.9137
 1314	027.7690	+12.5970
 1315	027.7937	+22.5803
 1316	027.8296	+34.8469
 1317	027.8181	+22.3469
 1318	027.8488	+33.0302
 1319	027.8588	+36.0635
 1320	027.8802	+41.8302
 1321	027.7881	 -1.0364
 1322	027.8454	+13.1302
 1323	027.8675	+11.8801
 1324	027.8849	+19.0968
 1325	027.8841	 +8.2468
 1326	027.9092	 +8.2967
 1327	027.9664	+30.5466
 1328	027.9549	+17.0466
 1329	027.9577	+18.1633
 1330	028.0058	+35.0465
 1331	028.0353	+42.9132
 1332	028.0590	+48.0798
 1333	027.9410	 +0.2633
 1334	027.9546	 +6.2966
 1335	027.9812	+17.5466
 1336	028.0344	+36.0798
 1337	027.9855	 +8.8299
 1338	028.0836	+35.7964
 1339	028.1088	+35.8463
 1340	028.1595	+48.0962
 1341	028.1213	+31.9963
 1342	028.1063	+17.5129
 1343	028.1599	+36.1129
 1344	028.1613	+36.4962
 1345	028.1852	+36.1628
 1346	028.1852	+36.1795
 1347	028.1867	+36.6128
 1348	028.2103	+36.1627
 1349	028.2349	+36.0460
 1350	028.2365	+36.4960
 1351	028.2197	+12.7127
 1352	028.2878	+36.8126
 1353	028.3385	+36.9625
 1354	028.2629	 -1.0874
 1355	028.3912	+43.9624
 1356	028.3000	 +4.1958
 1357	028.3378	+19.9458
 1358	028.3860	+36.2123
 1359	028.4157	+29.9289
 1360	028.4126	+19.8289
 1361	028.4625	+36.5788
 1362	028.4249	+14.7789
 1363	028.4863	+36.2288
 1364	028.5004	+14.9287
 1365	028.4887	 -0.7546
 1366	028.5880	+36.6119
 1367	028.5137	 -0.7547
 1368	028.5336	 +7.8620
 1369	028.5584	+18.0952
 1370	028.5721	+13.5285
 1371	028.5764	 +4.7952
 1372	028.6073	+17.6618
 1373	028.6030	 +5.4451
 1374	028.6303	+16.8617
 1375	028.6385	+20.0617
 1376	028.6987	+39.3950
 1377	028.6558	+17.0450
 1378	029.0545	+73.2778
 1379	028.6903	+20.6949
 1380	028.7411	+37.3282
 1381	028.7924	+49.0281
 1382	028.6650	 -0.1550
 1383	028.6793	 +6.0283
 1384	028.7086	+18.1116
 1385	028.7647	+36.9281
 1386	028.7221	+13.4782
 1387	028.7874	+36.2614
 1388	028.8090	+35.2780
 1389	028.8622	+47.9613
 1390	028.8377	+36.2946
 1391	028.7888	+10.0114
 1392	028.8637	+36.5612
 1393	028.8421	+21.2779
 1394	028.9317	+46.8111
 1395	028.8307	 +6.5946
 1396	028.8923	+21.3278
 1397	028.9768	+32.9943
 1398	028.9912	+37.1276
 1399	028.9588	+18.0443
 1400	029.0377	+36.1275
 1401	028.9896	 -0.3224
 1402	028.9934	 +1.2776
 1403	029.0329	+17.6441
 1404	029.0918	+37.2274
 1405	029.0926	+37.4441
 1406	029.1154	+36.8107
 1407	029.0562	 +6.7441
 1408	029.0717	+13.1607
 1409	029.0742	 +3.7607
 1410	029.0763	 +4.6440
 1411	029.1563	+34.1772
 1412	029.0999	 +4.0773
 1413	029.1036	 +5.6273
 1414	029.1775	+33.0438
 1415	029.1891	+36.3772
 1416	029.1909	+36.8938
 1417	029.1582	+17.7105
 1418	029.2293	+40.3437
 1419	029.1648	+10.2938
 1420	029.1764	+15.0105
 1421	029.2276	+33.0104
 1422	029.2770	+32.7936
 1423	029.6957	+75.1097
 1424	029.2249	 +4.0270
 1425	029.2290	 +5.7770
 1426	029.2356	 -2.0230
 1427	029.2546	 +6.0436
 1428	029.3004	+14.5602
 1429	029.2893	 -0.4731
 1430	029.3786	+33.2100
 1431	029.3786	+33.2100
 1432	029.3572	+17.2101
 1433	029.3643	+19.9267
 1434	029.4143	+36.2433
 1435	029.3536	 +5.6100
 1436	029.3892	+19.8933
 1437	029.4382	+35.9099
 1438	029.4751	+44.9265
 1439	029.4544	+33.3765
 1440	029.4647	+36.3265
 1441	029.4685	+37.3598
 1442	029.3854	 -2.0900
 1443	029.3992	 +3.7266
 1444	029.5008	 +4.3930
 1445	029.5374	+19.1096
 1446	029.5234	 +3.3763
 1447	029.6491	+44.5761
 1448	029.5453	 +2.0763
 1449	029.5477	 +3.0763
 1450	029.5750	+14.2929
 1451	029.6048	+25.3595
 1452	029.6207	+22.1428
 1453	029.6779	+24.6593
 1454	029.6481	 +3.2593
 1455	029.7036	+24.8926
 1456	029.7419	+36.6759
 1457	029.6666	 +0.5260
 1458	029.6854	 +8.3426
 1459	029.7647	+36.0591
 1460	029.7654	+36.2591
 1461	029.7037	 +5.5926
 1462	029.7802	+25.3924
 1463	029.7873	+18.9590
 1464	029.7699	 +1.9091
 1465	029.8099	+18.0257
 1466	029.8125	+19.0090
 1467	029.8974	+30.9088
 1468	029.8744	+13.9422
 1469	029.8996	+14.0088
 1470	029.9514	+32.0753
 1471	029.9756	+23.6419
 1472	030.0093	+34.3419
 1473	029.9583	 +7.4086
 1474	030.0463	+37.5918
 1475	030.0480	+38.0251
 1476	030.0494	+31.4084
 1477	030.0072	 +6.9585
 1478	030.0524	+24.2417
 1479	030.0531	+24.4751
 1480	030.0741	+31.2917
 1481	030.0147	 -0.2749
 1482	030.0463	+12.6417
 1483	030.0736	+22.8917
 1484	030.0799	+15.9750
 1485	030.0936	+21.1083
 1486	030.1035	+24.5750
 1487	030.1049	+25.0750
 1488	030.1395	+28.2249
 1489	030.1918	+42.4748
 1490	030.1442	+21.2915
 1491	030.1693	+29.7248
 1492	030.2343	+46.1580
 1493	030.2242	+38.2080
 1493	030.2832	+50.5079
 1494	030.2085	+17.3080
 1495	030.2096	+17.7247
 1496	030.2280	+15.1746
 1497	030.2766	+31.8746
 1498	030.2356	 +8.3079
 1499	030.3019	+31.9578
 1500	030.2900	+19.6745
 1501	030.3168	+28.8245
 1502	030.3217	+30.3578
 1503	030.3317	+33.3244
 1504	030.3792	+45.0077
 1505	030.2813	 +6.5245
 1506	030.3293	+15.6411
 1507	030.3847	+26.4909
 1508	030.4541	+44.9075
 1509	030.4268	+31.8242
 1510	030.4350	+26.5408
 1511	030.4362	 +8.4908
 1512	030.4561	+16.2574
 1513	030.4612	 +8.4741
 1514	030.4943	+21.1073
 1515	030.4944	+11.7240
 1516	030.6301	+44.9737
 1517	030.5547	+15.7072
 1518	030.5638	+19.0738
 1519	030.5641	+19.1905
 1520	030.6031	+32.0738
 1521	030.6333	+40.1237
 1522	030.5650	 +9.9738
 1523	030.5904	+19.6571
 1524	030.6017	+23.6404
 1525	030.5627	 -1.1095
 1526	030.5651	 -0.1262
 1527	030.5651	 -0.0929
 1528	030.6119	+18.3737
 1529	030.6179	+11.0904
 1530	030.6307	+16.0237
 1531	030.6337	+17.1570
 1532	030.7308	+45.0235
 1533	030.6856	+26.5735
 1534	030.7632	+46.4734
 1535	030.7938	+36.3066
 1536	030.7340	 +7.5234
 1537	030.8743	+48.4565
 1538	030.8024	+23.7566
 1539	030.8287	+32.0732
 1540	030.8341	+33.6399
 1541	030.8510	+38.1232
 1542	030.7718	 +2.6066
 1543	030.8159	+19.7232
 1544	030.9226	+48.1064
 1545	030.8044	 +5.6566
 1546	030.8380	+18.6398
 1547	030.8475	+22.0398
 1548	030.9220	+43.0064
 1549	030.8852	+26.3064
 1550	030.9267	+38.2563
 1551	030.9035	+24.0730
 1552	031.0223	+47.9728
 1553	030.9022	 +4.7896
 1554	030.9311	+16.0396
 1555	030.9275	+14.7063
 1556	030.9526	+14.7395
 1557	030.9999	+30.8228
 1558	030.9704	+11.9562
 1559	030.9792	+15.3061
 1560	030.9910	+19.6561
 1561	031.0041	+24.2061
 1562	031.0860	+45.7726
 1563	031.1477	+47.9392
 1564	031.0223	 +2.7893
 1565	031.1157	+27.9225
 1566	031.1186	+28.8058
 1567	031.1988	+43.1557
 1568	031.1926	+35.6723
 1569	031.2157	+35.1556
 1570	031.1964	+21.4389
 1571	031.2194	+28.9889
 1572	031.1868	 +8.5389
 1573	031.1951	 +1.9056
 1574	031.3005	+37.6387
 1575	031.2810	+24.6721
 1576	031.3229	+29.9886
 1577	031.3520	+31.1719
 1578	031.4405	+50.7384
 1579	031.3057	 +6.1053
 1580	031.3154	 +9.9220
 1581	031.3903	+34.9052
 1582	031.4099	+39.8385
 1583	031.3491	+13.2385
 1584	031.3494	+13.3719
 1585	031.5099	+45.2049
 1586	031.5358	+49.9049
 1587	031.4074	 +6.7717
 1588	031.4136	 -0.6950
 1589	031.4787	+14.9216
 1590	031.5227	+29.7881
 1591	031.5484	+29.9714
 1592	031.5139	 +9.2881
 1593	031.5243	+13.2714
 1594	031.5638	 +9.2213
 1595	031.6140	+27.0379
 1596	031.6236	+29.9879
 1597	031.5646	 -0.2954
 1598	031.7076	+44.5711
 1599	031.7009	+37.4211
 1600	031.6442	 +1.5211
 1601	031.7751	+42.9709
 1602	031.8041	+43.7708
 1603	031.6882	 -0.8623
 1604	031.8250	+37.1041
 1605	031.7611	 +8.1375
 1606	031.7883	 +8.9874
 1607	031.9137	+45.6206
 1608	031.8758	+30.4539
 1609	031.9600	+44.8538
 1610	031.8639	 +9.1706
 1611	031.8854	+17.2039
 1612	031.9789	+43.5870
 1613	031.8600	 -2.0961
 1614	031.9053	+15.3538
 1615	031.9934	+41.3203
 1616	033.6697	+85.3181
 1617	031.8957	 +2.1038
 1618	031.8959	 +2.1705
 1619	031.9932	+35.2036
 1620	031.9208	 +2.1371
 1621	031.9472	 +2.6870
 1622	031.9828	+16.2203
 1623	031.9911	+19.1703
 1624	031.9709	 +2.1536
 1625	032.0441	+28.3368
 1626	032.0945	+41.4867
 1627	032.0202	 +1.8868
 1628	032.1517	+43.0033
 1629	032.0778	+14.3367
 1630	032.0795	+14.9700
 1631	032.0938	+10.9867
 1632	032.1473	+29.2366
 1633	032.1830	+38.7698
 1634	032.2236	+47.2198
 1635	032.1068	 +6.4033
 1636	032.1316	 +6.3199
 1637	032.2835	+44.2863
 1638	032.2371	+26.0363
 1639	032.2686	+35.1029
 1640	032.2109	 +7.9697
 1641	032.2822	+32.0029
 1642	032.3019	+37.2029
 1643	032.2223	 +2.7030
 1644	032.2764	+30.3362
 1645	032.3156	+34.2695
 1646	032.2535	 +5.1196
 1647	032.2562	 +6.1362
 1648	032.3108	+25.5695
 1649	032.2825	 +6.6195
 1650	032.3774	+37.2527
 1651	032.4217	+35.8025
 1652	032.3977	+21.2359
 1653	032.4344	 +7.3191
 1654	032.5256	+36.7023
 1655	032.5359	+39.1856
 1656	032.5465	+41.5689
 1657	032.5664	+45.6022
 1658	032.4690	+10.9690
 1659	032.4829	+16.0357
 1660	032.5584	+38.5855
 1661	032.5714	+41.5189
 1662	032.4935	+10.7690
 1663	032.5103	 +7.6522
 1664	032.5608	 +7.8355
 1665	032.5935	 +1.2020
 1666	032.6944	+34.9852
 1667	032.6949	+35.1352
 1668	032.6953	+35.2185
 1669	032.6557	 +5.8685
 1670	032.6580	 +6.7519
 1671	032.7359	+32.7017
 1672	032.7552	+37.6684
 1673	032.7559	+37.8184
 1674	032.7849	+38.7516
 1675	032.8230	+35.8182
 1676	032.8298	+37.5015
 1677	032.7578	 +6.6849
 1678	032.7755	 +3.8682
 1679	032.7865	 -1.4985
 1680	032.8002	 +3.7848
 1681	032.8290	+14.5014
 1682	032.8820	+31.5180
 1683	032.8580	+15.9180
 1684	032.8581	+15.9680
 1685	032.9164	+34.0513
 1686	033.0224	+46.3677
 1687	032.9286	+14.3012
 1688	033.0379	+44.5677
 1689	032.9527	+14.0011
 1690	032.9996	+29.3177
 1691	033.0378	+39.2343
 1692	033.0522	+42.3843
 1693	032.9780	+14.1010
