#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T07:41:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T07:41:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/690/A52/tablec1&-out=Group,RAdeg,DEdeg,Nmemb,zsp,LR195,D10&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36900052
#Name: J/A+A/690/A52
#Title: AXES-SDSS galaxy groups (Damsted+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/690/a52	    IVOID of underlying data collection
#INFO	creator=Damsted S.	    First author or institution
#INFO	cites=bibcode:2024A&A...690A..52D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/690/A52	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36900052	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-02-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_690_A52_tablec1:
#Name: J/A+A/690/A52/tablec1
#Title: Clean SDSS FoF groups
#Column	Group	(I5)	FoF group identification number (GROUP_ID)	[ucd=meta.id]
#Column	Nmemb	(I3)	Number of spectroscopic members after the cleaning (NMEM)	[ucd=meta.number]
#Column	zsp	(F11.9)	Group redshift, assigned using median value of clean members (ZSPEC)	[ucd=src.redshift]
#Column	LR195	(F10.6)	? Cleaned luminosity in r band, using Mr<-19.5 galaxy sample (z<0.06 groups) (L_R195_CLEAN)	[ucd=phys.luminosity;em.opt]
#Column	D10	(F11.8)	Large-scale density, in 0.01227*10^10^M_{sun}/Mpc^3^ units (D_10)	[ucd=phys.density]
Group	Nmemb	zsp	LR195	D10
17104	  9	0.025930896	  9.686327	 2.85033425
17149	 14	0.049598399	 21.722892	 3.08277107
17150	  8	0.048575463	  6.274474	 2.73000364
17173	 11	0.057510660	 22.598623	 1.90427438
17202	 14	0.056554282	  3.020180	 2.95002346
17218	 17	0.032560621	 23.388251	 5.77898115
17311	 26	0.023132942	 18.850724	 0.94212262
17318	  5	0.041882773	  1.775847	 2.90674695
17322	 20	0.057101024	 30.175729	 3.94098541
17332	  7	0.051013274	  6.631591	 8.04791688
17350	 14	0.053539537	 16.151829	 1.31147945
17520	 12	0.019269501	  6.924030	 2.13194833
17521	  6	0.019872211	  8.322410	 2.10607832
17533	 13	0.045224159	 13.815226	 4.44841322
17626	 16	0.047423509	  1.859508	 1.75960443
17781	 23	0.032477274	 32.962443	10.27653876
17863	 15	0.041374170	  4.358163	 1.61248594
17971	 14	0.055509313	 25.052750	 1.99181629
18018	  5	0.022315250	  1.914105	 1.85118119
18057	 11	0.049086262	 25.420424	 1.87047463
18193	 12	0.035480692	 18.012172	11.63477197
18365	 13	0.033110005	  9.398579	 1.86626284
18404	 11	0.051919804	 17.226620	 3.81073864
18528	  7	0.029997184	 11.278438	 1.00630132
18561	  7	0.045350234	 12.923510	 1.91946117
18743	 16	0.035223722	 25.316090	 2.74213875
18818	  8	0.033296677	 15.752389	 5.30311058
18830	 11	0.025745578	 12.317423	 1.91878549
18855	  9	0.031640173	  9.713406	 4.05151250
18861	 21	0.034848736	 26.962084	11.73811126
18878	 10	0.038091625	  0.605989	 1.81859630
18940	 16	0.029830501	 19.190875	 5.73208770
19234	 10	0.041184394	 10.397049	 3.08657672
19278	152	0.005428009	 45.381020	 4.34043168
19279	 81	0.008440391	 32.074858	 2.66522745
19280	 75	0.005139517	 22.068427	 4.24802912
19282	  9	0.006589325	  0.747436	 3.24253431
19284	  9	0.005442940	  5.976495	 4.11038130
19287	  7	0.007056890	  3.272256	 3.14626148
19457	  5	0.048938592	  8.360459	 3.86429522
19466	  7	0.049358576	 17.794421	 2.24712932
19504	  6	0.048594236	 11.947595	 5.74391893
19546	 15	0.059535786	 38.796017	 2.84428940
19709	 14	0.043241539	 18.787106	 2.49265947
19711	 12	0.041332550	  6.800170	 3.84021979
19815	  7	0.031941722	  6.917064	 0.75884437
19907	 22	0.036655423	 22.722882	 5.11134899
19921	  7	0.045054450	  6.808165	 1.68642446
19939	 11	0.038896849	 18.884611	 6.22235179
20068	  7	0.044072400	 12.249839	 1.16450765
20135	  5	0.045318816	  8.862956	 1.74305597
20164	 24	0.033339158	 30.531278	 5.25485685
20259	 15	0.058383739	 33.592213	 2.34354386
20282	 56	0.020569700	 43.072967	 2.01778644
20290	 11	0.025897810	 11.467665	 2.25814051
20415	  6	0.029830229	  7.950040	 1.53022088
20425	 22	0.035240965	 36.055058	 5.08678558
20482	 29	0.017635716	 18.356194	 2.20921657
20576	  7	0.033064806	 16.633750	 5.04976798
20732	 17	0.050486802	 37.915917	 7.05356924
20876	 15	0.052122800	 21.536107	 1.28308329
21016	  7	0.046664150	  5.752933	 4.59611466
21017	  6	0.045210976	  9.043069	 3.90479227
21042	  7	0.032938389	 13.201052	 5.23532894
21172	  5	0.051974977	  8.273472	 3.67364031
21226	 16	0.054518378	 27.623941	 4.44474005
21231	 24	0.026666701	 17.051099	 3.17525048
21300	 10	0.033015479	  8.151004	 2.73226296
21352	  7	0.042610848	  7.810344	 3.82135036
21675	 18	0.046805814	 27.918010	 6.31052331
21689	 11	0.027166149	 13.368563	 1.85348065
21839	  7	0.046103291	 11.823420	 3.32760135
21844	  5	0.032682290	  9.316410	 0.65759159
21848	 15	0.051287555	 22.642775	 3.41890748
22006	  6	0.042142729	  7.958686	 5.26174209
22117	 35	0.019684368	 21.722389	 1.92336044
22140	 12	0.024170798	 17.389480	 3.14434006
22319	  5	0.034868823	  1.988834	 3.24200527
22325	  8	0.047885992	  7.816828	 2.43174504
22418	  6	0.057386247	 10.485784	 2.76188243
22449	 26	0.058654472	 62.512163	 4.57013071
22489	  7	0.030644695	  8.090110	 2.47084153
22503	  9	0.045680385	 15.949298	 2.57728850
22635	 31	0.033956149	 36.674644	 4.16447913
22754	 12	0.052943239	 16.767107	 3.36258033
22885	  5	0.059905532	 11.000356	 2.78179035
22943	 14	0.051187087	 25.570486	 2.74580743
22955	  5	0.048736568	 14.570355	 2.58205201
23137	  5	0.032171663	  2.273223	 2.71670909
23212	 24	0.053321092	 41.165307	 2.82231019
23218	 16	0.038435798	 18.531942	 4.23100712
23429	  7	0.032571002	  9.952088	 1.08106420
23745	 10	0.028532681	  7.943932	 1.98909650
24231	 41	0.026741894	 27.745225	 2.66068816
24232	 11	0.025024476	  5.656666	 3.82089960
24325	  5	0.047456224	  7.432055	 1.35133072
24342	 18	0.014954252	 12.444841	 1.69049301
24346	  5	0.049465864	  7.593340	 2.83845896
24380	 14	0.050403825	 16.209355	 4.75553518
24446	 29	0.028405713	 29.835056	 5.07725015
24480	  7	0.051594034	 15.248921	 6.71465004
24506	 12	0.044800114	 15.461560	 2.58478317
24595	  5	0.057849258	 11.275684	 2.80409871
24909	 10	0.049928446	 14.828869	 3.10511227
25060	  8	0.048038669	 22.522315	 1.68923348
25086	  6	0.033908912	 10.741990	 4.10114028
25126	 12	0.059727617	 22.152523	 2.30128311
25153	  6	0.054459288	 12.222175	 2.76361085
25174	  7	0.034156217	 12.026659	 1.89176796
25395	 11	0.038804344	 18.449681	 1.09031689
25461	 15	0.058480804	 33.848975	 3.37409644
25481	 13	0.049438530	 18.838813	 3.50758244
25511	 11	0.049633882	 11.206345	 2.00811357
25575	 17	0.021532448	 12.955000	 3.08888956
25729	  9	0.029275408	 11.114211	 3.34093749
25886	 31	0.029157518	 36.500138	 1.76500657
26205	  7	0.043361843	  8.623297	 1.63191315
26217	  7	0.034600543	 10.162185	 1.42754568
26735	  6	0.044136720	 13.485588	 3.35586127
26780	  7	0.025936109	  7.965327	 2.23836848
26947	  8	0.025775571	  9.686503	 2.09634814
26948	 18	0.023406476	 14.899134	 7.25269140
26949	  6	0.022644568	  4.113778	 6.63331917
27224	  5	0.054634182	  9.672136	 2.50594521
27344	 31	0.051956517	 56.762663	 4.81941291
27432	 18	0.046577793	 22.352116	 4.85903378
27435	  5	0.046430943	  4.804510	 4.06505674
27482	 11	0.025428357	 11.954246	 1.12865274
27814	  6	0.040242349	 13.255028	 3.44175580
27908	  5	0.053581334	 12.779457	 1.30368650
27941	 24	0.031560031	 22.495256	 2.96082837
27948	 19	0.019378738	 17.664500	 2.21779328
28070	 13	0.051862471	 17.785665	 7.56591333
28145	 21	0.046089460	 29.314385	 4.83623414
28278	  8	0.057216739	 20.780540	 1.38889981
28444	  8	0.054959782	 14.500816	 3.59848081
28475	 11	0.026276035	  9.002235	 1.61405239
28657	 17	0.023730205	 20.924056	 4.01467243
28674	 21	0.036064739	 24.472338	 4.74133714
28675	 12	0.037206470	 10.181729	 5.14062131
28676	  5	0.036188131	  5.607630	 5.35797862
28717	  5	0.059507169	 10.993425	 7.77511161
28728	 10	0.058436097	 13.535941	 4.67683323
28860	 11	0.013673833	 13.609505	 1.63197869
28863	  6	0.042959196	 11.019628	 3.83190642
28902	  9	0.040615040	 21.723271	 2.31777435
29188	  8	0.028352751	  7.959881	 1.91074012
29789	 11	0.031431437	 12.087897	 3.57137395
29900	  7	0.056764833	 14.573320	 2.07766124
30044	 13	0.032969011	 12.019628	 1.70282269
30078	  6	0.029407668	 15.818066	 2.99115537
30203	  5	0.046852815	  9.365733	 6.22680608
30271	  8	0.031900548	 11.020087	 6.31343676
30506	  7	0.032332287	  1.216772	 2.91317688
30561	  7	0.027412003	 12.110300	 2.19530702
30693	 18	0.041928040	 24.419222	 2.69385793
30731	 14	0.032641663	 12.832914	 1.45088525
30771	 20	0.035721402	 15.088849	 1.03883049
30784	  5	0.047236685	  6.070454	 3.59643176
30974	  6	0.022890280	  8.243383	 2.72514060
30986	  5	0.041730406	  1.258260	 1.64280627
31055	  9	0.045914020	 12.644439	 1.62865087
31296	  6	0.040455712	 14.560936	 2.58231499
31365	  6	0.034587999	  1.570186	 4.32215816
31434	  5	0.047030390	  9.610590	 1.89831885
31590	  8	0.055192079	 14.629365	 6.39396998
31680	 11	0.037585301	 15.402634	 2.45312717
31805	  9	0.022015272	  8.830329	 3.20255380
31849	 10	0.032155700	  9.357763	 2.01286940
31960	  5	0.029352509	 11.029643	 2.17816322
32232	 10	0.038571649	 17.242705	 2.89371155
32263	 16	0.045566374	 22.491979	 5.84491646
32304	  5	0.048116247	 13.829900	 2.99424919
32462	  5	0.041885836	 14.573383	 2.43847550
32567	 10	0.017181140	  7.908427	 1.62075747
32622	  5	0.034534371	  5.014580	 0.41597335
32710	 11	0.031792102	  5.080414	 5.41572800
32741	  5	0.035550949	  7.098827	 2.66079538
32821	 12	0.014398173	  7.941753	 1.32027652
32874	  8	0.011755519	  5.091950	 1.10656567
32907	  5	0.018103647	  5.686260	 1.24207274
32950	  9	0.049516104	 17.563864	 3.13363657
32985	 15	0.010821370	  9.098178	 1.32717962
33071	 10	0.042106991	 16.278242	 3.86977738
33075	 16	0.050836473	 25.625365	 5.29047158
33140	  6	0.031653715	 10.017310	 1.87544536
33384	  5	0.032521937	  6.104080	 2.26762243
33415	  8	0.055723176	 19.864194	 1.96105720
33420	  5	0.056760828	 13.061140	 1.00360616
33422	 10	0.026076820	 11.686427	 2.34296625
33434	  5	0.038242387	 10.262451	 3.94250597
33479	 10	0.024676699	  8.500540	 7.55750068
33593	  6	0.034407546	  8.869421	 1.48871050
33616	 11	0.049657059	 12.713838	 2.29540244
33874	  7	0.043370811	  9.195977	 2.55844808
33902	  7	0.020101340	  4.516480	 1.93430908
33986	  5	0.054204627	  8.103963	 2.79943628
34026	  7	0.055287165	  4.795676	 2.58246139
34125	 38	0.030576901	 35.115631	 5.08556061
34221	 17	0.037031782	 15.982553	 8.56730027
34339	 12	0.031574231	  9.510550	 3.91678447
34534	 20	0.048618291	 24.498369	 4.37408882
34535	  5	0.047919475	  8.113352	 4.81116899
34638	  7	0.047080981	 10.362241	 6.92867471
34646	  5	0.024588158	  4.809229	 5.54270426
34815	  8	0.015534374	  5.723060	 1.27361741
34830	 23	0.032859366	 25.744003	 6.16944337
34853	  5	0.048070936	  1.105454	 3.63945814
34962	 17	0.054065217	 22.631599	 2.24044873
34982	  5	0.047678591	  1.369758	 3.22210037
35037	 47	0.023365235	 28.637390	 7.15415000
35038	  6	0.022643659	  4.232300	 5.71700334
35352	  7	0.033469062	  9.519159	 1.17018861
35522	 22	0.031480782	 14.647733	 2.52240882
35555	 16	0.048405421	 21.030183	 2.63062763
35655	  9	0.029781847	  8.177500	 3.05245088
35669	  7	0.024049054	 12.707908	 3.44986917
35837	  7	0.056189555	 12.516984	 2.70328487
35839	  5	0.035590600	  8.504953	 0.73317818
35976	 36	0.035313100	 31.337308	 2.28810789
35985	  9	0.037231733	 10.954962	 2.24076395
36319	  7	0.027078388	  7.504918	 2.62169698
36415	  7	0.044795637	 13.303656	 1.56477245
36424	  8	0.054191939	  9.713420	10.35251104
36572	  7	0.055084034	 11.243136	 2.19516541
36615	  6	0.055273565	 13.901278	 5.56130144
36756	  5	0.034463371	  9.923500	 2.71517269
36946	  7	0.014551257	  4.462850	 1.72328859
36973	 14	0.016376975	 11.701276	 2.28819438
37044	 10	0.045273621	 12.453919	 5.41032628
37045	  5	0.045132736	  3.324613	 5.43927888
37103	  7	0.046931276	 14.338380	 5.09074045
37138	  5	0.053310063	  6.325499	 3.03425395
37247	  5	0.031527563	  8.132746	17.10938725
37351	  7	0.024462902	  5.278840	 0.34250949
37442	  7	0.058143626	 15.056540	 3.97198282
37496	  8	0.055426042	  5.218621	 1.70073601
37582	  6	0.049523931	 14.861857	 2.36362444
37601	  9	0.051240301	 13.723382	 0.91931782
37613	 10	0.023997435	  6.520057	 6.01264122
37920	 38	0.022202022	 33.966073	 1.91165019
37967	 15	0.051964988	 16.930680	 9.85389272
38031	 14	0.054641157	 19.334571	 3.75955443
38120	  5	0.025572087	  5.268134	 2.59589945
38134	  8	0.051992597	 13.081903	 1.04905718
38229	  7	0.053579654	 10.106281	 7.23186002
38481	 13	0.036165940	 16.341525	 3.75952608
38651	  5	0.023634123	  6.520876	 6.28601693
38786	  5	0.058856630	  9.389601	 2.89082801
38865	  6	0.038314651	 10.419270	 1.32080232
39071	  5	0.029949578	  4.671950	 1.47181368
39080	  7	0.055852336	 10.955755	 5.69111437
39081	  5	0.048243574	  7.032991	 4.99592147
39098	 32	0.022942700	 19.874881	 2.32012132
39099	  6	0.022915258	  3.569042	 2.35424293
39137	  9	0.035229863	 11.394072	 1.45786542
39344	 35	0.027750617	 27.522507	 3.79786339
39345	 10	0.028181296	  5.563767	 3.67187324
39399	 12	0.028280730	 15.532807	 2.27867455
39686	 11	0.058604859	 15.711235	 1.68045518
39733	  8	0.054491198	 16.393373	 2.74565991
39772	 11	0.031389482	  9.433542	 4.77832858
39822	 17	0.022981956	 13.083720	 2.89501821
39933	 17	0.036624179	 16.453650	 3.76804686
39937	  6	0.037402477	  6.857971	 0.69046594
40001	  8	0.044748166	  9.239057	 6.07559047
40241	 40	0.049656210	 42.709113	 3.19930390
40315	  6	0.038474440	  4.273724	 2.81285262
40451	  6	0.033641768	 10.010965	 1.10264888
40840	 18	0.034366264	 22.058427	 4.38891488
40928	 11	0.057630082	 15.608537	 1.29464365
41002	 13	0.035020364	 11.097910	 3.53054458
41060	  6	0.013014039	  8.834580	 1.13102850
41062	  8	0.027388829	  1.823254	 5.34156125
41074	 11	0.007678290	  5.419140	 0.90017859
41104	  5	0.023847885	  5.679481	 5.45171264
41118	  8	0.020852060	  5.851050	 1.37368779
41128	 12	0.055438049	 12.909689	 1.89765867
41133	 11	0.018221825	  8.104278	 1.68293408
41157	 14	0.036488228	 15.168045	 2.76616727
41339	 13	0.029104457	 14.071800	 3.50337682
41360	  5	0.023812826	  7.288113	 1.07659377
41435	  8	0.032141825	  6.676860	10.96053089
41570	 17	0.023029998	 10.594209	 3.40081250
41613	 11	0.030279560	 11.908615	 2.01070778
41614	  7	0.029036704	  2.372210	 2.29730328
41664	 23	0.035198096	 26.003268	 3.25912629
41721	  5	0.034484814	  5.395366	 7.38893604
41867	  9	0.050715855	 12.625695	 4.17400966
42091	  6	0.031346389	  6.233156	 2.55429262
42147	  6	0.037811250	  7.018520	 9.74047061
42149	  5	0.019765235	  0.851838	 1.20806196
42238	  5	0.056370240	 12.205040	 0.70657506
42295	  7	0.018461919	  5.352997	 2.11930922
42296	  7	0.019016000	 13.028787	 2.21081282
42340	  6	0.055554750	 10.207637	 2.37613375
42366	  7	0.034719366	  6.723212	 1.06000442
42477	  7	0.044608568	  5.562076	 3.37386263
42651	  5	0.053327168	  9.597329	 1.42926775
42978	  7	0.017861347	  7.622490	 1.62477480
43055	  7	0.041470127	  9.827454	 2.93999796
43128	 10	0.035576490	  7.264100	 5.46405705
43133	 11	0.040749441	 11.155607	 1.71960638
43200	 11	0.028793307	  9.882957	 1.20546080
43249	 15	0.043856904	  6.434462	 3.38026607
43254	 11	0.046639491	  8.676202	 2.01869176
43273	 35	0.040543675	 40.186224	 3.22951955
43369	 11	0.024011811	  5.872297	 1.55486424
43453	  8	0.039236192	  4.361750	 1.84377279
43469	 10	0.023762957	 11.239980	 1.17318931
43515	 25	0.022630089	 15.595174	 2.07176406
43602	  5	0.055492960	  9.454056	 4.62272902
43677	 18	0.023799865	 14.638133	10.16013507
43763	 21	0.031270437	 17.273195	 3.07652704
43799	 29	0.015342353	 11.785279	 1.78948553
43800	 11	0.016355185	  1.516320	 1.76222779
43801	  9	0.016010914	  0.706724	 1.85463491
43806	  7	0.032349087	  8.518352	 1.41808287
44239	  8	0.051941902	 14.225454	 8.89550329
44246	  9	0.040538617	 12.216214	 1.31468493
44353	  6	0.055518009	  7.635250	 8.71726416
44424	 13	0.036397296	 15.383126	 2.17794333
44459	  7	0.049493345	  8.213360	 2.41315534
44596	  8	0.057673283	  8.549066	 1.82050620
44659	  6	0.035579260	  5.268672	 5.30994971
44660	  6	0.032793896	  8.448460	 1.76318261
44742	  8	0.031829652	  7.437257	 3.05505131
44900	  9	0.039318551	 12.124828	 3.15227407
44918	 10	0.024219198	  7.464785	10.11804655
44945	  8	0.027350555	 10.687934	 6.71511816
44999	  6	0.043226994	  7.605315	 2.01132421
45044	  5	0.045633612	  7.223603	 1.37303829
45050	  6	0.023673172	  7.238726	 5.79313488
45472	  6	0.025304787	  4.624396	 2.51116225
45512	  9	0.034263180	  8.249616	 2.96563116
45529	  7	0.034494832	  8.304588	 1.88376939
45618	  7	0.025747583	  4.865869	 2.97729282
45621	  5	0.017135683	  4.937860	 2.37857821
45671	 14	0.027968369	  9.857451	 2.76204893
45751	  6	0.047856031	 10.946291	 2.18705959
45760	  6	0.030885743	  6.913755	 1.36223522
46135	 18	0.053821880	 22.131518	 3.85708693
46141	  5	0.042479986	  6.468202	 3.19605857
46304	  8	0.043548221	 13.419170	 3.52674557
46423	  6	0.035029319	  7.287780	 1.38715885
46699	  7	0.033147637	  3.869070	 5.56605813
46700	  6	0.032067954	  3.086098	 5.95602491
46701	 24	0.041635003	 35.809285	 3.03034574
46859	  5	0.040071223	  5.636599	 7.40256322
47081	 11	0.030679433	 17.205432	 2.54428475
47089	  8	0.043728584	 11.195548	 1.84400921
47153	  6	0.048049322	  8.652952	 3.95852728
47248	  5	0.031668647	  2.174250	 4.07679313
47478	  8	0.058941400	 10.789893	 6.23861897
47551	  5	0.055592510	  7.034468	 4.75619425
47617	  7	0.052620305	 11.820505	 2.59507946
47627	 10	0.032711328	 10.453507	 3.87450973
47628	  6	0.033490766	  6.314147	 3.45847326
47721	 23	0.050518816	 29.641348	 3.00695171
47805	 24	0.008904184	 12.591929	 1.39196047
47806	 10	0.008466814	  1.928556	 1.42938941
48133	  5	0.011213590	  7.825423	 1.29920902
48171	 15	0.036168720	 11.286426	10.07160145
48185	  7	0.032280566	  7.431066	 1.88023688
48206	 11	0.031918298	 11.697834	 4.39818341
48298	  6	0.030356943	  4.599923	 2.76933845
48605	  5	0.035204835	  6.534780	 3.29558857
49091	  7	0.058432227	  1.349756	 2.09479163
49139	  5	0.034974883	  7.696865	10.32972990
49285	  5	0.037965332	  8.758520	 1.88834068
49499	  7	0.055985630	 10.324188	 2.32653849
49550	 10	0.026586564	  9.749385	 3.30957022
49592	  7	0.047851193	  8.617797	 4.16161630
49632	  5	0.055070341	  7.577578	 1.50677654
49714	  5	0.022567757	  3.668400	 9.45026920
50089	 17	0.025629844	 10.404852	 3.54639404
50172	  5	0.024556998	  7.978570	 1.08240278
50220	  7	0.053409039	  7.239200	 0.65156612
50295	  6	0.041153002	  8.342268	 1.34937165
50326	 12	0.012719734	  6.250506	 1.31844978
50388	  5	0.051844678	 10.291202	 7.24312971
50508	  5	0.033534961	  5.763365	 5.72918208
50754	  5	0.046467550	  7.809490	 2.45043135
50774	  7	0.006488296	  2.933740	 3.63749034
50841	  6	0.023247352	  6.998044	 3.38180723
50937	  5	0.057715053	 10.102603	 0.91758532
51275	 10	0.023143951	  6.556946	 1.87875252
51351	  5	0.050266301	  5.849873	 3.20936694
51380	  6	0.030578356	  7.264987	 5.82086696
51536	  7	0.022511352	  2.953200	 9.57421625
51710	 13	0.027461167	 10.827151	 3.58872504
51768	  7	0.027581695	  2.577213	 3.19008383
51964	 11	0.028979120	  6.853510	 4.58065728
52066	  6	0.044401994	  5.699111	 0.70660100
52075	  7	0.054260587	 10.659052	11.22176924
52222	 13	0.042161366	 12.449932	 5.23249725
52363	  8	0.053399589	  8.957368	 4.42755474
52503	 13	0.024424768	 11.203398	 2.78362681
52577	  7	0.014732519	  7.349667	 0.54441121
52769	  6	0.041789090	  4.724224	 3.37750962
52776	  7	0.015216305	  7.017613	 1.28987369
52914	 15	0.004105803	  2.126018	 1.50829257
52915	 42	0.006665908	  9.383620	 1.18618509
52918	  8	0.003693900	  2.539293	 1.99138159
52920	 24	0.003024818	  1.774353	 1.44616874
52921	  8	0.003918164	  1.710420	 1.80540315
52924	 13	0.003244374	  2.004117	 1.60435432
52927	 10	0.003506762	  0.527413	 1.39977193
53095	  6	0.025446599	  6.341148	 8.83600828
53123	 15	0.032196478	 12.188262	 5.34147353
53135	  7	0.048147839	 16.149040	 2.87881613
53245	  7	0.034252024	  3.433063	 8.32248716
53374	 11	0.050878741	 17.518110	 2.07086420
53467	  6	0.032992740	  5.178786	 1.42694624
53803	  6	0.046859394	  5.076583	 6.31229400
53866	  5	0.054018380	  6.900306	 2.03014272
54029	  6	0.028937899	  3.086848	 9.18433713
54231	 14	0.010778863	  3.506552	 1.22557416
54249	  7	0.045314273	  9.740750	 3.22411071
54290	 12	0.021466153	  6.000190	 3.70571006
54375	 11	0.028460804	 14.824828	 1.33314489
54408	  6	0.006269099	  4.247760	 1.57675368
54432	  8	0.023807836	 10.329582	 6.56380171
54576	  7	0.047130422	  6.089361	 3.06390180
54580	  7	0.023486846	  6.420440	 7.69241671
54662	  6	0.053482715	  8.131435	 3.16624460
54721	  7	0.057442854	  7.752049	 1.60851739
54805	  5	0.053499995	  3.105681	 2.60762944
54826	 21	0.008397109	  5.732888	 2.31158624
54941	  8	0.040138832	  9.905974	 4.67670844
54961	  5	0.038801510	  3.897330	 2.24402581
55069	  6	0.056300926	  9.299206	 3.34229624
55280	  5	0.054696669	 10.884980	 5.55220071
55447	  9	0.031636509	  5.013970	 4.79218421
55624	  5	0.054436586	  8.952627	 2.54626701
55870	 15	0.041955252	 12.163087	 1.78796955
55893	  5	0.036122592	  9.698720	 1.31206812
56181	 11	0.006260760	  5.109640	 2.11270797
56369	  6	0.051830619	  8.873250	 4.65073191
56457	 11	0.036104566	 13.780326	 4.14237388
56559	  6	0.032994784	 10.135604	 1.55831367
56791	  5	0.054135868	  6.022013	 0.94820861
56838	  6	0.036360279	  6.614583	 3.59063738
56882	  8	0.015721327	  8.435330	 1.55744288
56931	  9	0.022131538	  5.401790	 2.47179362
56974	 13	0.006210174	  5.972029	 3.22092054
56975	  7	0.004849196	  1.691461	 3.37150663
56976	  9	0.004323159	  0.615437	 3.50468788
57022	  5	0.054261647	  6.961950	 2.90436984
57026	  6	0.032854289	  5.114109	 4.76422832
57181	  8	0.053493554	 10.075912	10.79089601
57238	  7	0.027795781	  4.128830	 2.75506639
57390	  5	0.051184182	  8.778165	 3.36685179
57469	 47	0.006580197	 13.972345	 1.40855593
57549	  5	0.053502296	  6.101538	 3.85116834
57622	  7	0.046068309	  9.450263	11.83205738
57958	 16	0.006724317	  5.541040	 1.29368297
57997	 12	0.011836292	  5.284790	 0.98603093
58085	  5	0.032672878	  4.068619	 5.33766495
58101	  7	0.040459205	  7.261957	 2.37682578
58119	  6	0.045914486	  8.012540	 3.43872555
58313	  5	0.038323776	  6.675350	 6.64185320
58316	  5	0.031079035	  2.954070	 4.00877847
58385	  5	0.049132075	  5.940951	 0.74122413
58462	  5	0.021639956	  5.186080	 1.09569337
58524	  6	0.056961544	  9.528066	 1.73974280
58933	  7	0.024664384	  5.693840	 0.99558284
58934	  6	0.017609048	  4.614300	 0.77498114
58946	  6	0.036824747	  4.624844	11.76465344
58995	  6	0.051892142	 11.450828	 1.95248105
59064	  7	0.019240230	  8.317192	 1.34077176
59284	  7	0.004459039	  2.832179	 1.28556774
59435	  6	0.033337450	  7.469390	 2.71621308
59724	  8	0.033873853	  9.148000	 1.23158545
59794	  5	0.031187323	  0.745583	 3.58138814
59877	  7	0.037770047	  6.844494	 4.18101291
60201	 10	0.025311565	  7.371098	 4.13086493
60246	  8	0.036743533	  6.713142	 1.84012840
60387	  7	0.042068642	  1.457640	 2.22057286
60435	  5	0.039961168	  6.691082	 1.51101755
60798	 19	0.023451512	  8.994902	 3.71835904
60840	 10	0.016751542	  5.724422	 1.17818462
61089	  7	0.006089258	  7.889994	 1.72173280
61187	  7	0.048051758	  7.670105	 1.06772329
61229	  6	0.013342464	  6.001860	 0.88730372
61322	  7	0.052394048	  8.737229	 1.51993465
61375	  6	0.049175776	  7.225885	 1.38262698
61414	  7	0.031981984	  6.605812	 4.05593458
61672	  5	0.029810140	  3.568123	 3.55140965
61725	  6	0.051546623	  6.336678	 0.60698518
61819	  6	0.014914983	  4.659306	 0.71823958
61898	  5	0.045450692	  4.855974	 1.21074255
62056	  5	0.047781858	  8.367109	 7.05737774
62596	 13	0.027148973	 10.971550	 2.81862315
62690	  6	0.033924515	  5.771420	 0.97274938
62717	  5	0.040038769	  4.545589	 6.82599100
62764	  5	0.043508553	  4.155960	 1.85802942
62805	  6	0.038452806	  4.405544	 2.18459328
62862	  8	0.033306142	  1.996196	 1.82752487
62963	  5	0.005559683	  2.956050	 1.13622947
63153	  6	0.003714618	  3.192552	 2.62855379
63165	  5	0.021308899	  4.716560	 2.03442434
63174	  6	0.054117600	  4.777012	 2.87458433
63349	  5	0.053306765	  3.119870	 2.19022652
63869	  7	0.055400014	  2.709870	 3.26372766
63921	  8	0.012137505	  3.202832	 1.27715028
63929	 11	0.034205827	  9.151031	 4.53350018
64041	  5	0.050841797	  1.916455	 3.03586297
64169	  8	0.047578666	  8.655196	 3.24251274
64186	 15	0.004944656	  3.703325	 2.30663309
64324	  9	0.026570679	  5.753880	 2.39660950
64353	 14	0.035599052	 11.223576	 1.37938188
64371	 11	0.022952201	  3.760650	 8.84561567
64454	  5	0.023090109	  3.197564	 9.11579741
