#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:14:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:14:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F566%2FA1%2Fgroups&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35660001
#Name: J/A+A/566/A1
#Title: Flux- and volume-limited groups for SDSS galaxies (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014A&A...566A...1T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/566/A1	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35660001	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_566_A1_groups:
#Name: J/A+A/566/A1/groups
#Title: Flux limited groups
#Column	GroupID	(I6)	[1/82458] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I3)	[2/849] Richness	[ucd=meta.number]
#Column	RAJ2000	(F9.5)	Right ascension of group centre (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination of group centre (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	zcmb	(F8.5)	CMB-corrected redshift of group	[ucd=src.redshift]
#Column	Dist.c	(F7.3)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	sig.v	(F7.1)	rms radial velocity deviation {sigma}_V_	[ucd=phys.veloc.dispersion]
#Column	sig.sky	(F7.4)	rms deviation of the projected distance in the sky from group center {sigma}_sky_ (G1)	[ucd=phys.angSize]
#Column	Rvir	(F7.4)	Virial radius (projected harmonic mean) (G1)	[ucd=phys.size.radius]
#Column	Rmax	(F8.4)	Maximum radius of the group (G1)	[ucd=phys.size.radius]
#Column	MNFW	(E9.2)	Mass (NFW profile) (G1)	[ucd=phys.mass]
#Column	MHer	(E9.2)	Mass (Hernquist profile) (G1)	[ucd=phys.mass]
#Column	Lrgroup	(E9.2)	Observed luminosity (G1)	[ucd=phys.luminosity]
GroupID	Ngal	RAJ2000	DEJ2000	zcmb	Dist.c	sig.v	sig.sky	Rvir	Rmax	MNFW	MHer	Lrgroup
   146	  8	237.67249	+18.77912	 0.01317	 39.381	  246.2	 0.1851	 0.2135	  0.4423	 2.16e+01	 3.58e+01	 2.78e+00
   147	  7	208.52472	-01.30758	 0.02502	 74.612	  123.9	 0.1698	 0.2243	  0.3760	 5.09e+00	 8.33e+00	 6.73e+00
   148	  6	207.40042	+04.20091	 0.02456	 73.275	  118.1	 0.0650	 0.1056	  0.1286	 1.79e+00	 2.90e+00	 5.17e+00
   149	 34	138.47823	+29.95961	 0.02296	 68.496	  305.8	 0.2783	 0.3326	  0.7523	 4.97e+01	 8.31e+01	 1.59e+01
   150	 13	169.59738	+23.49130	 0.02330	 69.526	  155.7	 0.1854	 0.2003	  0.5638	 8.73e+00	 1.44e+01	 8.39e+00
   151	  4	218.17753	+36.24197	 0.01346	 40.228	   81.7	 0.1035	 0.0371	  0.2445	 1.36e+00	 2.20e+00	 1.69e+00
   152	  6	139.58930	+52.87705	 0.00817	 24.445	   42.6	 0.1383	 0.2117	  0.2773	 4.97e-01	 8.00e-01	 6.42e-01
   153	  7	227.13682	+54.98808	 0.01118	 33.439	  130.4	 0.1528	 0.2241	  0.2897	 5.07e+00	 8.30e+00	 2.09e+00
   154	  2	233.82837	+55.90690	 0.00238	  7.128	    9.0	 0.0610	 0.1726	  0.0871	 1.59e-02	 1.59e-02	 4.23e-02
   155	 60	202.29997	+11.55531	 0.02366	 70.596	  315.3	 0.3546	 0.3488	  1.1856	 6.71e+01	 1.13e+02	 3.00e+01
   156	 16	162.65712	+27.89734	 0.00584	 17.475	  149.5	 0.1468	 0.1395	  0.4545	 6.39e+00	 1.05e+01	 1.73e+00
   157	  6	200.86179	+43.13811	 0.00483	 14.478	   37.6	 0.1150	 0.0815	  0.2263	 3.24e-01	 5.21e-01	 3.88e-01
   158	  3	134.37963	+53.90953	 0.00830	 24.837	   26.2	 0.0721	 0.1583	  0.1245	 9.93e-02	 1.58e-01	 4.95e-01
   159	  3	174.87254	+31.77617	 0.01002	 29.970	   42.2	 0.0791	 0.0325	  0.1581	 2.80e-01	 4.49e-01	 1.55e+00
   160	 12	179.16674	+32.20887	 0.01157	 34.596	  157.4	 0.0924	 0.0691	  0.2507	 4.47e+00	 7.31e+00	 3.19e+00
   161	  8	171.81993	+63.52015	 0.01249	 37.339	  174.1	 0.1150	 0.1082	  0.2887	 6.79e+00	 1.11e+01	 2.22e+00
   162	  5	217.63997	+11.77122	 0.02586	 77.122	  136.1	 0.1860	 0.3661	  0.3330	 6.71e+00	 1.10e+01	 5.78e+00
   163	  6	214.62537	+25.00798	 0.01776	 53.043	  174.5	 0.1159	 0.1569	  0.2404	 6.87e+00	 1.13e+01	 4.11e+00
   164	  3	185.38646	+58.21696	 0.01052	 31.464	  171.2	 0.0795	 0.0783	  0.1576	 4.55e+00	 7.44e+00	 8.18e-01
   165	  8	207.53782	+33.57634	 0.01552	 46.388	  185.0	 0.1289	 0.1287	  0.3086	 8.57e+00	 1.41e+01	 3.37e+00
   166	  3	166.19711	+28.02249	 0.00589	 17.625	   80.2	 0.0811	 0.1208	  0.1582	 1.03e+00	 1.66e+00	 1.08e+00
   167	  2	186.05917	+48.66674	 0.01420	 42.443	   82.5	 0.0624	 0.1764	  0.0885	 1.36e+00	 1.36e+00	 1.42e+00
   168	 10	151.07247	+31.13566	 0.02190	 65.361	  186.0	 0.1109	 0.1522	  0.2733	 7.47e+00	 1.23e+01	 4.56e+00
   169	 79	178.04531	+20.73486	 0.02334	 69.632	  278.0	 0.4123	 0.4594	  1.1476	 6.07e+01	 1.02e+02	 3.78e+01
   170	  7	143.93017	+31.80600	 0.02321	 69.240	   78.4	 0.1662	 0.2196	  0.4036	 2.01e+00	 3.27e+00	 5.48e+00
   171	  5	239.25690	+22.31002	 0.01483	 44.316	  114.6	 0.0765	 0.0693	  0.1877	 1.98e+00	 3.21e+00	 1.59e+00
   172	  2	241.12635	+03.84176	 0.01923	 57.410	  145.6	 0.0186	 0.0526	  0.0264	 1.26e+00	 1.26e+00	 3.27e+00
   173	  2	148.33482	+00.66304	 0.01399	 41.829	  119.1	 0.0176	 0.0498	  0.0250	 7.98e-01	 7.98e-01	 1.35e+00
   174	 10	121.98065	+17.87745	 0.01726	 51.558	  167.0	 0.2261	 0.2561	  0.4542	 1.22e+01	 2.01e+01	 4.77e+00
   175	139	181.05711	+20.39879	 0.02444	 72.899	  397.4	 0.4146	 0.4181	  1.2650	 1.24e+02	 2.09e+02	 5.91e+01
   176	  7	185.10729	+56.66498	 0.01650	 49.306	   93.8	 0.1957	 0.2015	  0.4678	 3.37e+00	 5.50e+00	 2.41e+00
   177	  7	175.23584	+24.79199	 0.01298	 38.806	  184.7	 0.0734	 0.0829	  0.1781	 4.89e+00	 8.00e+00	 2.98e+00
   178	  8	126.44149	+21.73237	 0.01590	 47.509	  144.3	 0.2037	 0.3039	  0.4919	 8.25e+00	 1.36e+01	 2.95e+00
   179	  2	190.54029	+11.96792	 0.00817	 24.462	  161.5	 0.0746	 0.2111	  0.1061	 6.23e+00	 6.22e+00	 7.11e-01
   180	  2	177.01301	+30.39990	 0.02202	 65.705	   29.8	 0.0321	 0.0908	  0.0455	 9.08e-02	 9.08e-02	 3.46e+00
   181	  5	119.60211	+25.07290	 0.01639	 48.975	   71.5	 0.1033	 0.1579	  0.2480	 1.04e+00	 1.69e+00	 4.07e+00
   182	  3	115.12810	+39.21813	 0.01137	 33.999	   76.9	 0.0674	 0.1348	  0.1238	 7.90e-01	 1.27e+00	 9.37e-01
   183	  2	235.33877	+15.68069	 0.01424	 42.559	  120.3	 0.0588	 0.1662	  0.0834	 2.72e+00	 2.72e+00	 1.68e+00
   184	  2	250.07061	+37.06241	 0.00280	  8.386	   65.9	 0.0610	 0.1726	  0.0875	 8.49e-01	 8.48e-01	 5.82e-02
   185	  2	186.15917	+12.02637	 0.00901	 26.954	   95.4	 0.0764	 0.2160	  0.1085	 2.22e+00	 2.22e+00	 6.21e-01
   186	 23	147.50335	+44.18637	 0.01646	 49.179	  137.5	 0.1546	 0.1578	  0.4321	 5.70e+00	 9.33e+00	 5.90e+00
   187	  4	164.90261	+61.52191	 0.00755	 22.597	   52.7	 0.0416	 0.0480	  0.0931	 2.31e-01	 3.69e-01	 4.37e-01
   188	  4	140.29962	+64.21283	 0.00562	 16.828	  122.4	 0.0179	 0.0199	  0.0421	 5.32e-01	 8.56e-01	 4.83e-01
   189	  4	203.20889	-01.20598	 0.01335	 39.928	   90.4	 0.0665	 0.1168	  0.1309	 1.07e+00	 1.74e+00	 1.67e+00
   190	  3	162.23845	+12.32806	 0.00554	 16.585	   13.5	 0.0360	 0.0673	  0.0683	 1.32e-02	 2.10e-02	 2.08e-01
   191	  2	162.05248	+18.21217	 0.02089	 62.351	  102.1	 0.0222	 0.0629	  0.0315	 7.40e-01	 7.40e-01	 3.00e+00
   192	  3	210.01804	+38.30118	 0.00960	 28.719	   66.8	 0.0572	 0.0356	  0.1142	 5.06e-01	 8.15e-01	 8.11e-01
   193	  2	208.01668	-02.16631	 0.01559	 46.582	   53.6	 0.0227	 0.0643	  0.0323	 2.09e-01	 2.09e-01	 1.69e+00
   194	  3	121.83922	+51.19346	 0.01830	 54.666	  103.3	 0.0489	 0.0588	  0.0965	 1.03e+00	 1.67e+00	 2.47e+00
   195	 12	160.31515	+37.40463	 0.02481	 73.999	  146.0	 0.1146	 0.1345	  0.3617	 4.77e+00	 7.81e+00	 6.18e+00
   196	 22	177.24949	+59.49364	 0.01169	 34.977	  139.9	 0.1871	 0.2094	  0.5020	 7.13e+00	 1.17e+01	 4.72e+00
   197	 11	219.15723	+36.45034	 0.01436	 42.912	  121.4	 0.1650	 0.1832	  0.3763	 4.75e+00	 7.77e+00	 2.92e+00
   198	  2	202.63332	+62.26641	 0.00657	 19.679	  157.7	 0.0602	 0.1703	  0.0857	 4.79e+00	 4.78e+00	 3.18e-01
   199	 24	209.97851	-02.96755	 0.02563	 76.422	  245.5	 0.2051	 0.1821	  0.4320	 2.38e+01	 3.95e+01	 1.12e+01
   200	  2	162.99641	+03.81388	 0.01325	 39.621	   21.7	 0.0108	 0.0305	  0.0153	 1.62e-02	 1.62e-02	 1.22e+00
   201	  5	198.37371	+27.72572	 0.02187	 65.278	  115.4	 0.1274	 0.1598	  0.2971	 3.33e+00	 5.42e+00	 4.13e+00
   202	  5	119.88031	+27.03027	 0.02289	 68.308	  177.6	 0.1504	 0.1746	  0.3391	 9.22e+00	 1.52e+01	 5.10e+00
   203	  3	169.62074	+45.74249	 0.00825	 24.687	   83.4	 0.0139	 0.0311	  0.0236	 1.93e-01	 3.10e-01	 4.37e-01
   204	  3	190.41066	+35.09843	 0.02404	 71.719	   90.8	 0.0257	 0.0372	  0.0502	 4.21e-01	 6.76e-01	 3.90e+00
   205	  2	179.69395	+16.12233	 0.01343	 40.149	   76.9	 0.0340	 0.0960	  0.0482	 6.42e-01	 6.42e-01	 1.14e+00
   206	  2	148.61785	+09.31578	 0.00608	 18.215	   43.3	 0.0218	 0.0617	  0.0310	 1.30e-01	 1.30e-01	 2.33e-01
   207	 10	182.75234	+17.86611	 0.02435	 72.638	  178.9	 0.1713	 0.1252	  0.4527	 1.06e+01	 1.75e+01	 7.17e+00
   208	 15	203.71813	+13.75322	 0.02439	 72.764	  225.9	 0.1574	 0.1975	  0.3939	 1.55e+01	 2.57e+01	 1.08e+01
   209	  2	240.44349	+17.95427	 0.01465	 43.781	  138.6	 0.0107	 0.0302	  0.0152	 6.56e-01	 6.55e-01	 1.44e+00
   210	 10	175.49401	+10.30409	 0.02199	 65.629	  124.1	 0.1084	 0.1034	  0.2673	 3.27e+00	 5.33e+00	 1.03e+01
   211	  3	185.80229	+07.45072	 0.01542	 46.097	  160.3	 0.0326	 0.0713	  0.0585	 1.65e+00	 2.67e+00	 1.50e+00
   212	  4	122.67323	+25.05015	 0.01454	 43.470	   56.7	 0.1006	 0.0610	  0.1478	 6.42e-01	 1.03e+00	 2.25e+00
   213	  8	137.54700	+50.45803	 0.01683	 50.271	  138.1	 0.1041	 0.1349	  0.2540	 3.89e+00	 6.35e+00	 4.51e+00
   214	 15	169.57816	+17.69196	 0.00499	 14.951	  267.2	 0.1856	 0.1688	  0.6108	 2.55e+01	 4.23e+01	 1.36e+00
   215	  8	125.76767	+22.52647	 0.00784	 23.476	  102.8	 0.0829	 0.1030	  0.2269	 1.72e+00	 2.80e+00	 1.12e+00
   216	  2	143.75810	+21.66660	 0.01320	 39.459	   73.6	 0.0203	 0.0575	  0.0289	 3.51e-01	 3.51e-01	 1.14e+00
   217	  2	175.02316	+08.94180	 0.00753	 22.553	  104.2	 0.0237	 0.0672	  0.0338	 8.24e-01	 8.24e-01	 4.51e-01
   218	  3	146.58072	+05.69596	 0.01149	 34.356	  120.6	 0.0047	 0.0058	  0.0093	 1.38e-01	 2.20e-01	 8.70e-01
   219	  4	215.74628	+14.48235	 0.00834	 24.954	   46.1	 0.1415	 0.2628	  0.2670	 5.97e-01	 9.61e-01	 1.43e+00
   220	 10	201.20829	+36.46305	 0.01864	 55.663	  223.0	 0.1204	 0.1441	  0.2897	 1.16e+01	 1.91e+01	 3.73e+00
   221	 40	139.34735	+20.02419	 0.02940	 87.597	  355.5	 0.2514	 0.2529	  0.9826	 6.06e+01	 1.02e+02	 2.69e+01
   222	  2	167.94521	+09.34083	 0.00619	 18.525	  122.8	 0.0810	 0.2290	  0.1153	 3.91e+00	 3.90e+00	 2.52e-01
   223	  5	179.13646	+60.50199	 0.03301	 98.304	  147.8	 0.0994	 0.1541	  0.2271	 4.24e+00	 6.93e+00	 9.53e+00
   224	 29	161.07526	+14.14200	 0.03399	101.198	  325.4	 0.2976	 0.2786	  0.8534	 6.01e+01	 1.01e+02	 1.73e+01
   225	 25	132.30129	+19.13154	 0.01485	 44.372	  210.0	 0.2355	 0.2381	  0.6642	 2.00e+01	 3.32e+01	 7.84e+00
   226	  6	166.26430	+18.06303	 0.00473	 14.162	  130.4	 0.0884	 0.1211	  0.1755	 2.95e+00	 4.80e+00	 3.37e-01
   227	  8	212.13848	+09.08537	 0.02467	 73.599	  109.6	 0.1680	 0.1084	  0.3584	 3.95e+00	 6.45e+00	 6.53e+00
   228	 23	203.08599	+07.35428	 0.02372	 70.766	  316.8	 0.2326	 0.2158	  0.6885	 4.47e+01	 7.46e+01	 1.51e+01
   229	 35	241.22481	+23.96904	 0.03202	 95.363	  348.6	 0.2678	 0.2638	  0.7008	 6.20e+01	 1.04e+02	 1.81e+01
   230	 12	192.33137	+27.29200	 0.02732	 81.444	  168.7	 0.2755	 0.1989	  0.6137	 1.52e+01	 2.50e+01	 7.81e+00
   231	  5	146.53909	+01.19821	 0.00728	 21.804	   72.0	 0.1258	 0.1627	  0.2701	 1.29e+00	 2.08e+00	 4.18e-01
   232	109	220.14714	+03.49954	 0.02768	 82.508	  411.9	 0.3798	 0.4062	  1.1534	 1.22e+02	 2.06e+02	 4.16e+01
   233	 46	239.20300	+48.13282	 0.01972	 58.872	  281.9	 0.2812	 0.2976	  0.7813	 4.28e+01	 7.14e+01	 1.58e+01
   234	 16	202.74746	+46.45377	 0.00911	 27.273	  103.6	 0.1934	 0.2309	  0.4549	 4.06e+00	 6.63e+00	 2.61e+00
   235	 10	159.75443	-00.21327	 0.02001	 59.731	   82.5	 0.1439	 0.1568	  0.3902	 1.93e+00	 3.13e+00	 4.02e+00
   236	 10	116.66009	+26.83067	 0.01632	 48.756	  120.3	 0.1505	 0.1411	  0.3670	 4.26e+00	 6.96e+00	 3.43e+00
   237	  9	183.46419	+50.81516	 0.03093	 92.149	  248.6	 0.1753	 0.1736	  0.3819	 2.09e+01	 3.46e+01	 9.44e+00
   238	  4	140.65349	+03.18950	 0.01300	 38.882	   69.0	 0.1162	 0.1852	  0.2283	 1.09e+00	 1.77e+00	 1.24e+00
   239	 66	139.19621	+17.24407	 0.03000	 89.388	  374.3	 0.6854	 0.4146	  2.1669	 1.81e+02	 3.07e+02	 3.97e+01
   240	  3	151.99857	+31.87880	 0.01833	 54.745	   81.8	 0.0362	 0.0457	  0.0713	 4.81e-01	 7.74e-01	 2.11e+00
   241	  2	132.88533	+30.91621	 0.00751	 22.467	   29.0	 0.0141	 0.0398	  0.0200	 3.79e-02	 3.79e-02	 3.43e-01
   242	  2	185.78169	+31.80673	 0.00489	 14.653	   82.4	 0.0659	 0.1864	  0.0940	 1.43e+00	 1.43e+00	 1.73e-01
   243	  4	201.05443	+09.69684	 0.02443	 72.876	  130.0	 0.0417	 0.0783	  0.0800	 1.39e+00	 2.25e+00	 4.12e+00
   244	  3	131.84794	+28.22297	 0.02178	 64.992	   58.6	 0.1101	 0.1858	  0.2123	 7.49e-01	 1.21e+00	 3.90e+00
   245	  2	144.62433	+06.93985	 0.01777	 53.082	   23.6	 0.0786	 0.2222	  0.1114	 1.40e-01	 1.40e-01	 1.83e+00
   246	  7	135.17439	+52.50504	 0.03086	 91.922	  150.8	 0.1772	 0.1444	  0.3083	 7.84e+00	 1.29e+01	 7.80e+00
   247	 14	232.18252	+42.83394	 0.01871	 55.883	  216.7	 0.1811	 0.1830	  0.3883	 1.64e+01	 2.72e+01	 8.67e+00
   248	  2	190.95802	+37.10337	 0.02377	 70.921	  116.9	 0.1044	 0.2952	  0.1480	 4.56e+00	 4.55e+00	 3.30e+00
   249	  4	208.37465	+41.08998	 0.00766	 22.941	  121.1	 0.1166	 0.1955	  0.2331	 3.35e+00	 5.46e+00	 3.80e-01
   250	  4	184.36907	+07.08430	 0.01361	 40.679	  137.0	 0.1084	 0.1545	  0.2359	 3.98e+00	 6.50e+00	 1.69e+00
   251	  4	220.98869	+04.72966	 0.00621	 18.580	   96.6	 0.0840	 0.1063	  0.1913	 1.55e+00	 2.51e+00	 2.52e-01
   252	  8	183.98926	+12.36911	 0.00838	 25.082	  138.4	 0.1797	 0.2037	  0.4082	 6.70e+00	 1.10e+01	 1.01e+00
   253	 18	198.01978	+46.85015	 0.02848	 84.899	  292.4	 0.2238	 0.2679	  0.5285	 3.67e+01	 6.11e+01	 1.12e+01
   254	  5	203.02080	+13.99509	 0.02619	 78.095	  149.5	 0.1503	 0.1157	  0.3377	 6.54e+00	 1.07e+01	 5.49e+00
   255	  8	204.72355	+04.47771	 0.02402	 71.660	  124.4	 0.1363	 0.1268	  0.3040	 4.13e+00	 6.74e+00	 5.54e+00
   256	  2	158.70587	+11.34373	 0.00543	 16.260	  152.0	 0.0299	 0.0847	  0.0427	 2.21e+00	 2.21e+00	 1.65e-01
   257	  3	170.92293	-01.13583	 0.02028	 60.535	   90.5	 0.0711	 0.1190	  0.1370	 1.15e+00	 1.86e+00	 2.42e+00
   258	 10	198.05284	+36.64528	 0.00406	 12.147	  129.2	 0.0994	 0.1054	  0.2735	 3.25e+00	 5.30e+00	 6.97e-01
   259	  8	162.09049	+04.92261	 0.02731	 81.411	  105.4	 0.1542	 0.1703	  0.4190	 3.36e+00	 5.47e+00	 5.45e+00
   260	  7	165.11831	+45.97934	 0.02249	 67.120	  167.3	 0.1650	 0.1679	  0.3567	 8.98e+00	 1.48e+01	 6.90e+00
   261	 18	163.61610	+17.32634	 0.00481	 14.409	   99.6	 0.1442	 0.1513	  0.4422	 2.81e+00	 4.57e+00	 9.17e-01
   262	 66	210.81631	+09.36963	 0.02195	 65.501	  593.3	 0.3616	 0.3898	  0.9911	 2.39e+02	 4.07e+02	 3.03e+01
   263	  2	149.13515	+16.82031	 0.01345	 40.204	   49.5	 0.0264	 0.0745	  0.0374	 2.06e-01	 2.06e-01	 1.08e+00
   264	  2	140.85342	+02.09817	 0.01816	 54.245	   67.3	 0.0406	 0.1148	  0.0575	 5.87e-01	 5.87e-01	 1.86e+00
   265	  5	196.20792	+29.15616	 0.02032	 60.671	  107.3	 0.0438	 0.0790	  0.0825	 9.96e-01	 1.61e+00	 2.46e+00
   266	  2	188.41780	+35.62628	 0.00359	 10.741	    2.4	 0.0181	 0.0513	  0.0257	 3.33e-04	 3.33e-04	 7.05e-02
   267	  2	233.74587	+28.67768	 0.00710	 21.253	   14.1	 0.0110	 0.0311	  0.0156	 6.99e-03	 6.99e-03	 2.77e-01
   268	  2	141.17376	+49.40107	 0.01692	 50.536	   21.1	 0.0277	 0.0784	  0.0393	 3.92e-02	 3.92e-02	 1.59e+00
   269	  4	157.26032	+26.04260	 0.01798	 53.714	   80.4	 0.0918	 0.0954	  0.2147	 1.17e+00	 1.90e+00	 1.99e+00
   270	  6	209.50325	+06.27379	 0.01532	 45.777	   22.0	 0.0943	 0.0933	  0.1962	 9.15e-02	 1.46e-01	 3.49e+00
   271	  4	177.36084	+26.83165	 0.00695	 20.814	   88.1	 0.0653	 0.0756	  0.1370	 1.00e+00	 1.62e+00	 1.24e+00
   272	 95	123.82853	+58.13469	 0.02722	 81.150	  324.0	 0.3967	 0.4144	  1.3412	 7.92e+01	 1.33e+02	 4.06e+01
   273	  3	199.95503	+22.94934	 0.02391	 71.322	   40.2	 0.0508	 0.0658	  0.1001	 1.64e-01	 2.63e-01	 3.65e+00
   274	 13	182.46128	+64.43314	 0.00504	 15.095	   58.6	 0.1963	 0.2226	  0.4529	 1.33e+00	 2.15e+00	 1.88e+00
   275	 20	195.34020	+39.83279	 0.03682	109.557	  427.5	 0.2126	 0.2363	  0.6924	 7.39e+01	 1.24e+02	 1.79e+01
   276	 10	210.92508	+34.89409	 0.01361	 40.702	  122.6	 0.1596	 0.2277	  0.3884	 4.69e+00	 7.67e+00	 6.39e+00
   277	  4	197.36075	+00.92298	 0.01937	 57.843	   40.8	 0.0875	 0.1414	  0.1698	 2.91e-01	 4.66e-01	 2.16e+00
   278	  6	239.90478	+20.74209	 0.01494	 44.650	  267.1	 0.0993	 0.0352	  0.2436	 1.37e+01	 2.26e+01	 2.90e+00
   279	  4	207.96887	+16.97444	 0.02349	 70.083	  112.0	 0.0933	 0.1227	  0.2139	 2.30e+00	 3.74e+00	 3.61e+00
   280	  2	208.51403	+36.17646	 0.02710	 80.795	   39.4	 0.0914	 0.2586	  0.1296	 4.54e-01	 4.54e-01	 4.89e+00
   281	  5	223.63694	+42.52400	 0.01866	 55.722	   90.6	 0.0777	 0.1458	  0.1323	 1.26e+00	 2.04e+00	 5.08e+00
   282	 10	157.45339	+64.23215	 0.00613	 18.369	   52.4	 0.1894	 0.2363	  0.4159	 1.03e+00	 1.66e+00	 5.42e-01
   283	  5	201.33433	+35.93439	 0.01924	 57.458	   62.5	 0.1350	 0.1619	  0.2411	 1.04e+00	 1.69e+00	 3.54e+00
   284	  3	236.75702	+17.90480	 0.01148	 34.343	   46.1	 0.0208	 0.0297	  0.0408	 8.88e-02	 1.42e-01	 7.63e-01
   285	  3	123.87836	+49.22800	 0.00227	  6.791	   52.0	 0.0618	 0.1115	  0.1180	 3.33e-01	 5.35e-01	 4.98e-02
   286	  2	243.26720	+09.84916	 0.01697	 50.694	  143.8	 0.0215	 0.0608	  0.0305	 1.42e+00	 1.42e+00	 1.57e+00
   287	  2	231.62287	+40.61622	 0.00915	 27.366	   51.0	 0.0213	 0.0604	  0.0303	 1.77e-01	 1.77e-01	 4.47e-01
   288	  4	201.81546	+32.03093	 0.02546	 75.934	  111.9	 0.0848	 0.1509	  0.1745	 2.09e+00	 3.39e+00	 3.70e+00
   289	  3	203.97899	+51.22310	 0.01532	 45.790	  172.2	 0.0251	 0.0338	  0.0494	 1.47e+00	 2.38e+00	 1.32e+00
   290	  5	203.54897	+17.85139	 0.02799	 83.447	  260.0	 0.0931	 0.1234	  0.2328	 1.22e+01	 2.01e+01	 5.46e+00
   291	  4	134.42474	+52.00453	 0.01327	 39.687	  159.2	 0.0772	 0.0975	  0.1299	 3.83e+00	 6.25e+00	 1.71e+00
   292	 38	125.80953	+04.24669	 0.03063	 91.246	  433.5	 0.3096	 0.2838	  0.9708	 1.10e+02	 1.86e+02	 2.10e+01
   293	  6	204.42027	+16.05245	 0.02650	 79.024	  102.0	 0.0781	 0.0919	  0.1919	 1.60e+00	 2.60e+00	 4.33e+00
   294	  2	183.77281	+20.77919	 0.00403	 12.082	   59.2	 0.0185	 0.0522	  0.0264	 2.07e-01	 2.07e-01	 8.91e-02
   295	  2	173.30161	+61.85761	 0.01138	 34.048	   43.2	 0.0263	 0.0744	  0.0374	 1.57e-01	 1.57e-01	 9.98e-01
   296	  6	136.48653	+36.35142	 0.02453	 73.172	  195.4	 0.1289	 0.1230	  0.2956	 9.55e+00	 1.57e+01	 3.65e+00
   297	 29	223.38123	+03.16928	 0.02880	 85.835	  240.3	 0.2804	 0.3175	  0.7811	 3.11e+01	 5.17e+01	 1.87e+01
   298	  4	186.66010	-01.08538	 0.00811	 24.282	   94.6	 0.0640	 0.0567	  0.1033	 1.13e+00	 1.83e+00	 4.26e-01
   299	 11	166.01067	+45.19460	 0.02229	 66.512	  135.5	 0.0859	 0.0837	  0.1623	 3.09e+00	 5.04e+00	 6.11e+00
   300	 16	137.07010	+37.52430	 0.02434	 72.610	  243.1	 0.2074	 0.2405	  0.4561	 2.36e+01	 3.92e+01	 1.14e+01
   301	  2	190.89277	-00.60289	 0.00990	 29.627	   16.5	 0.0292	 0.0825	  0.0414	 2.53e-02	 2.53e-02	 8.79e-01
   302	 12	156.26622	+28.01873	 0.02216	 66.134	  151.0	 0.1688	 0.0870	  0.5533	 7.49e+00	 1.23e+01	 6.09e+00
   303	  3	199.83363	+08.42849	 0.02288	 68.264	  146.9	 0.1078	 0.2241	  0.1868	 4.55e+00	 7.43e+00	 3.05e+00
   304	 16	156.17375	+57.12780	 0.02586	 77.116	  231.1	 0.2697	 0.3082	  0.7606	 2.77e+01	 4.60e+01	 8.66e+00
   305	  2	189.30837	+19.43140	 0.00562	 16.842	   23.2	 0.0585	 0.1654	  0.0833	 1.00e-01	 1.00e-01	 1.67e-01
   306	 10	179.45922	+27.90583	 0.01272	 38.041	  141.9	 0.1846	 0.2074	  0.4332	 7.23e+00	 1.19e+01	 4.16e+00
   307	 16	120.49448	+15.67664	 0.01646	 49.184	  126.8	 0.2373	 0.2870	  0.5929	 7.43e+00	 1.22e+01	 7.88e+00
   308	  6	174.60882	+59.72818	 0.01170	 35.006	  130.8	 0.1296	 0.1178	  0.2352	 4.33e+00	 7.08e+00	 2.03e+00
   309	  3	212.44468	+19.98559	 0.00828	 24.780	   43.5	 0.1009	 0.2218	  0.1797	 3.79e-01	 6.08e-01	 3.56e-01
   310	  5	166.63042	+19.93000	 0.00519	 15.546	   82.2	 0.0998	 0.1748	  0.2194	 1.33e+00	 2.15e+00	 1.69e-01
   311	  4	167.66208	+10.47161	 0.00602	 18.024	  168.6	 0.0998	 0.1514	  0.1906	 5.53e+00	 9.06e+00	 2.33e-01
