#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:15:30 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:15:30	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F602%2FA100%2Ftable2&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36020100
#Name: J/A+A/602/A100
#Title: Merging groups and clusters from the SDSS data (Tempel+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/602/a100	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2017A&A...602A.100T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/602/A100	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36020100	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_602_A100_table2:
#Name: J/A+A/602/A100/table2
#Title: Catalog of galaxy groups
#Column	GroupID	(I6)	[1/88662] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I5)	[2/254] Richness	[ucd=src.class.richness]
#Column	RAJ2000	(F13.9)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F13.9)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Dist.c	(F10.6)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	Rmax	(F10.6)	Maximum radius of the group (G1)	[ucd=phys.size.radius;stat.max]
#Column	M200	(E11.4)	Estimated mass of the NFW profile group	[ucd=phys.mass]
#Column	R200	(E11.4)	Radius, where mean density is 200 the Universe average density	[ucd=phys.size.radius]
GroupID	Ngal	RAJ2000	DEJ2000	Dist.c	Rmax	M200	R200
   240	    5	138.788613260	+05.029794736	616.934504	  0.718965	 1.5548e+02	 1.0804e+00
   241	    6	217.953324439	+13.544789110	687.899393	  0.729301	 1.6233e+02	 1.0893e+00
   242	   12	237.207746705	-00.095547847	418.836731	  1.106152	 1.8101e+02	 1.1552e+00
   243	    6	228.710280700	+27.585812696	513.134885	  0.966880	 1.8735e+02	 1.1597e+00
   244	    2	184.004842020	+17.246587486	410.989332	  0.194068	 8.0816e-03	 4.1008e-02
   245	    3	183.915191994	+17.140150584	412.574242	  0.254137	 9.5565e+00	 4.3360e-01
   246	    3	183.928796794	+17.349233176	410.641837	  0.313919	 8.3668e+00	 4.1486e-01
   247	   23	164.590432296	+56.779634507	583.801651	  1.636191	 5.8522e+02	 1.6853e+00
   248	    4	228.706480165	+41.979341695	583.011247	  0.779504	 5.6074e+01	 7.7122e-01
   249	    7	212.119583119	+08.191572144	490.648029	  0.738490	 2.1204e+02	 1.2107e+00
   250	   33	225.535272197	+21.257379752	275.386214	  1.281682	 2.5911e+02	 1.3166e+00
   251	    4	225.518822617	+21.731721633	273.507537	  0.514779	 1.9142e+01	 5.5254e-01
   252	    4	225.967921886	+21.387128182	273.802843	  0.451340	 5.0493e+01	 7.6343e-01
   253	    3	225.804861703	+21.726696947	268.246813	  0.297066	 5.8881e+00	 3.7314e-01
   254	    3	225.415929764	+21.614738008	275.843279	  0.386955	 3.9499e+01	 7.0332e-01
   255	    9	236.786771288	+33.165646948	541.155053	  0.672298	 7.8995e+01	 8.6757e-01
   256	    7	237.032716365	+33.198486904	536.374272	  0.732551	 9.7285e+01	 9.3031e-01
   257	    3	236.835875298	+32.991386225	543.164705	  0.538823	 3.9863e+01	 6.9060e-01
   258	    2	236.685943559	+33.061916232	555.712679	  0.182774	 1.5734e+01	 5.0605e-01
   259	   14	260.066562747	+26.683110248	683.720448	  1.208401	 2.2241e+02	 1.2103e+00
   260	    2	175.191645714	+18.362799172	797.342211	  0.221074	 3.0386e+01	 6.1716e-01
   261	    3	144.355029720	+08.551557099	593.195594	  0.562992	 3.5145e+00	 3.0608e-01
   262	   76	208.259868822	+05.155089664	348.766502	  1.579854	 5.0941e+02	 1.6401e+00
   263	    9	208.575283202	+05.316184339	351.681529	  0.749745	 5.9309e+01	 8.0066e-01
   264	    3	208.721114458	+05.455045486	339.949386	  0.288203	 4.9039e+00	 3.4913e-01
   265	    3	207.941819986	+05.085231684	356.114084	  0.532956	 4.5562e+01	 7.3304e-01
   266	    6	208.029419595	+05.460071223	351.927470	  0.556543	 8.4678e+01	 9.0156e-01
   267	    2	208.893373936	+05.440677360	334.912867	  0.295258	 1.1464e+01	 4.6355e-01
   268	    2	208.527103206	+05.488791617	342.291564	  0.041580	 1.7536e+01	 5.3380e-01
   269	    2	208.309463163	+04.866643446	334.688638	  0.231298	 7.2227e+01	 8.5616e-01
   270	   11	176.572750160	+11.184527700	482.619033	  0.882209	 1.5082e+02	 1.0815e+00
   271	    4	176.679740775	+11.070864060	492.251609	  0.716604	 5.7160e+01	 7.8202e-01
   272	    4	150.740319654	+26.024171433	514.833362	  0.517938	 2.2193e+02	 1.2269e+00
   273	    3	198.576624537	-01.456344473	768.134428	  0.199389	 3.6530e+00	 3.0539e-01
   274	    3	138.668177546	+41.611811552	603.052986	  0.484868	 3.7542e+01	 6.7353e-01
   275	    4	216.118726418	+16.837887662	748.237920	  0.575332	 4.2783e+01	 6.9475e-01
   276	   11	143.608463584	+31.683831842	548.060922	  1.254503	 2.6604e+02	 1.2997e+00
   277	    2	143.632762705	+31.880967835	551.968220	  0.123631	 8.1195e+00	 4.0603e-01
   278	   19	125.762420921	+04.244034766	418.584186	  1.255493	 7.7683e+02	 1.8774e+00
   279	   30	159.732492915	+04.679821526	302.926455	  0.855846	 9.5428e+01	 9.4178e-01
   280	    4	159.932983272	+04.580786265	317.308895	  0.258192	 6.0712e+00	 3.7555e-01
   281	    4	159.743468017	+04.943476689	311.258768	  0.732497	 2.4441e+02	 1.2877e+00
   282	    3	159.975711082	+04.469823320	302.913332	  0.308882	 1.4793e+01	 5.0592e-01
   283	   10	243.669048415	+08.992377762	627.611131	  1.465145	 7.2878e+02	 1.8064e+00
   284	    3	192.271744845	+41.070620531	665.770336	  0.490373	 6.5743e+00	 3.7481e-01
   285	    3	166.562828721	+10.778643343	732.348418	  0.366455	 7.0473e+01	 8.2165e-01
   286	    5	123.806928380	+39.990464769	557.320608	  0.853436	 2.7413e+02	 1.3117e+00
   287	    2	190.682663949	+19.103861002	489.743725	  0.315922	 3.4836e+00	 3.0781e-01
   288	    2	190.789139735	+19.010491429	490.410812	  0.259789	 2.3702e+00	 2.7072e-01
   289	   17	235.649293266	+41.813241037	605.276653	  1.154368	 3.3208e+02	 1.3927e+00
   290	    3	203.317579717	+05.760434525	731.691733	  0.168331	 3.5211e+01	 6.5203e-01
   291	    8	223.801547932	+09.358664903	509.234650	  0.883040	 1.0401e+02	 9.5341e-01
   292	  115	215.561330142	+48.486491688	313.933380	  1.893248	 7.9768e+02	 1.9097e+00
   293	   15	215.668500168	+47.880814333	313.781770	  0.692927	 5.0821e+01	 7.6273e-01
   294	    9	214.867804012	+48.589252656	315.698327	  0.834678	 1.2375e+02	 1.0260e+00
   295	    9	215.376525548	+48.005159102	312.268608	  0.664841	 1.2265e+02	 1.0232e+00
   296	    4	215.163605938	+48.795541385	308.496708	  0.289969	 9.7108e+01	 9.4686e-01
   297	   12	113.859716688	+39.745521207	376.875964	  0.900217	 9.0840e+01	 9.2111e-01
   298	    4	203.076412115	+41.023855574	723.658877	  0.414494	 5.3783e+01	 7.5143e-01
   299	    8	222.750304022	+31.329884718	684.019946	  1.239660	 5.7746e+02	 1.6635e+00
   300	    3	222.808704843	+31.134946533	701.417071	  0.548102	 1.3293e+01	 4.7249e-01
   301	   11	153.237306509	+58.253636951	319.445603	  0.682085	 4.5494e+01	 7.3477e-01
   302	   11	133.779134649	+35.414187745	618.891676	  1.486734	 4.2798e+02	 1.5138e+00
   303	    4	155.824146987	+02.378686437	798.256058	  0.649646	 3.9367e+01	 6.7274e-01
   304	    3	159.284976841	+46.218229204	757.755849	  0.499085	 1.8681e+02	 1.1346e+00
   305	    6	179.196396933	+56.924757960	441.114953	  0.474431	 2.6120e+01	 6.0485e-01
   306	    2	136.737159811	+46.133748544	707.326452	  0.049763	 7.8813e+00	 3.9673e-01
   307	    2	143.738366759	+11.220992811	762.513426	  0.171052	 8.1131e-01	 1.8503e-01
   308	    4	189.412990849	-01.349944114	664.404308	  0.791028	 1.0419e+02	 9.4157e-01
   309	    5	181.145888949	+03.962462307	702.622189	  0.474293	 5.2653e+01	 7.4751e-01
   310	   19	134.667708971	+54.360862275	375.358317	  1.056647	 2.4526e+02	 1.2828e+00
   311	    4	134.554101646	+54.097736522	376.745057	  0.703686	 9.9277e+01	 9.4879e-01
   312	    3	228.694432752	-00.807556527	520.584606	  0.591116	 1.9782e+01	 5.4778e-01
   313	   36	198.087688250	-01.009269776	371.724424	  1.355749	 3.1881e+02	 1.4004e+00
   314	    3	198.092670624	-00.740905429	370.081481	  0.468048	 6.4994e+01	 8.2428e-01
   315	    2	189.598071360	+12.647198854	500.948004	  0.290714	 2.9917e+00	 2.9232e-01
   316	    8	214.966961692	+06.005965091	648.214109	  0.740097	 1.9832e+02	 1.1685e+00
   317	    8	256.828640456	+24.618334802	719.020430	  1.280314	 3.1814e+02	 1.3595e+00
   318	   29	132.537435538	+29.553463714	455.304623	  1.399149	 4.3609e+02	 1.5441e+00
   319	    5	132.269266073	+29.344087911	452.676649	  0.756146	 6.0606e+01	 8.0001e-01
   320	    3	132.200628417	+29.542921968	451.755708	  0.509735	 3.8358e+01	 6.8692e-01
   321	    3	182.171800815	+29.702960668	618.314660	  0.591541	 1.3597e+01	 4.7948e-01
   322	   44	255.659913074	+33.532871985	373.435657	  1.271202	 4.3676e+02	 1.5551e+00
   323	   24	255.681985669	+33.450837911	397.198370	  0.856509	 1.0892e+02	 9.7697e-01
   324	    2	256.045774035	+33.552438399	400.694730	  0.188425	 4.7969e+01	 7.4311e-01
   325	   12	161.222438696	+35.556517910	684.285840	  1.291507	 5.1100e+02	 1.5970e+00
   326	    3	136.699536406	+03.023288024	587.551599	  0.362615	 3.4290e+01	 6.5435e-01
   327	    6	225.687836705	+11.151958105	726.179484	  0.907006	 2.4587e+02	 1.2469e+00
   328	    3	129.541483601	+09.078053595	562.874710	  0.443602	 1.9442e+01	 5.4271e-01
   329	    5	221.528760613	+64.132098492	497.669798	  0.628282	 5.2994e+01	 7.6221e-01
   330	    2	246.596154079	+48.459132043	807.851448	  0.297457	 1.0638e+00	 2.0171e-01
   331	    3	175.290521467	+60.644526023	631.580471	  0.686520	 5.5580e+01	 7.6579e-01
   332	    7	184.435130748	+64.565356779	574.628742	  1.152467	 2.4032e+02	 1.2536e+00
   333	    4	184.902769453	+64.460688035	573.600842	  0.738831	 1.3829e+02	 1.0428e+00
   334	   21	138.910198740	+05.539752010	615.610609	  1.388571	 3.3587e+02	 1.3967e+00
   335	    6	138.766974280	+05.600570423	589.068325	  0.927467	 2.8582e+02	 1.3266e+00
   336	    3	187.787966816	+11.764888740	735.614226	  0.510118	 4.3888e+01	 7.0146e-01
   337	    3	149.124999913	+18.641791239	679.812175	  0.362968	 2.4126e+02	 1.2440e+00
   338	    2	151.661076408	+68.561281654	825.646152	  0.248980	 3.5569e+01	 6.4878e-01
   339	    3	180.830194696	+04.763939736	699.133569	  0.448157	 6.7630e+01	 8.1281e-01
   340	   11	111.470111684	+41.378613782	475.521402	  0.709584	 6.7772e+01	 8.2883e-01
   341	    2	111.282124781	+41.404936815	472.410169	  0.172781	 6.6164e+00	 3.8174e-01
   342	    2	111.614549252	+41.485711594	481.987758	  0.321694	 8.7970e+00	 4.1944e-01
   343	    3	205.271409909	+58.053698880	562.682631	  0.255428	 8.3259e+01	 8.8133e-01
   344	   30	129.844498609	+28.807894386	350.384605	  1.114978	 1.9831e+02	 1.1974e+00
   345	    5	130.072283768	+29.195876282	348.327353	  0.498832	 1.5748e+01	 5.1475e-01
   346	   19	130.152818069	+28.555607477	358.248239	  1.081840	 1.4826e+02	 1.0861e+00
   347	    6	129.655552132	+28.628130638	352.039566	  0.538143	 2.5537e+01	 6.0458e-01
   348	    6	130.284016682	+29.270836116	349.443733	  0.433818	 3.6025e+01	 6.7819e-01
   349	    7	129.904189164	+29.105394763	354.491424	  0.790585	 1.3890e+02	 1.0630e+00
   350	    5	130.070174562	+29.403700663	345.341792	  0.432724	 1.0455e+01	 4.4916e-01
   351	   68	209.781656216	+28.030625623	330.359455	  1.992051	 1.1980e+03	 2.1842e+00
   352	   61	205.426456257	+26.383981451	329.709959	  1.515059	 4.0395e+02	 1.5203e+00
   353	   12	205.833215006	+26.322033210	329.349309	  1.086187	 2.3368e+02	 1.2668e+00
   354	    9	204.960487422	+26.225473411	327.226322	  0.861567	 1.7698e+02	 1.1549e+00
   355	   28	200.788498127	+11.308336177	390.343124	  1.483046	 4.3511e+02	 1.5510e+00
   356	    8	200.563803963	+11.213808120	406.958460	  0.494408	 4.6901e+01	 7.3717e-01
   357	    7	200.425814045	+11.193467733	385.154739	  0.916623	 1.7707e+02	 1.1499e+00
   358	    6	201.116938094	+11.249836745	389.621195	  0.677514	 1.2253e+02	 1.0167e+00
   359	    2	200.557897030	+11.095206608	377.323637	  0.224469	 1.4320e+00	 2.3095e-01
   360	    2	200.525685569	+11.396740899	404.053820	  0.172709	 1.5047e+01	 5.0477e-01
   361	    2	200.548147616	+11.091435912	377.628406	  0.345268	 9.0049e+00	 4.2627e-01
   362	   28	190.539829792	-02.111660705	367.235513	  1.121716	 1.7142e+02	 1.1391e+00
   363	    7	190.650068962	-02.387941403	365.682764	  0.802646	 6.5144e+01	 8.2520e-01
   364	    3	190.582191078	+19.767254792	702.897128	  0.257400	 1.4248e+02	 1.0416e+00
   365	   56	168.900767641	+54.489078333	306.232809	  1.418646	 3.6476e+02	 1.4721e+00
   366	    6	169.900668062	+54.377404799	310.491460	  0.168021	 7.0161e+00	 3.9431e-01
   367	    6	169.876418585	+54.460848836	309.070806	  0.347644	 2.0444e+01	 5.6325e-01
   368	    5	170.013528671	+54.601005123	310.114592	  0.324402	 5.2264e+00	 3.5745e-01
   369	    6	169.267643628	+54.811778119	306.146789	  0.410417	 1.6941e+01	 5.2916e-01
   370	    3	169.519393456	+54.555881460	306.985694	  0.223226	 5.0579e+00	 3.5365e-01
   371	    2	168.496261622	+54.716249582	320.348207	  0.067791	 1.2556e+00	 2.2203e-01
   372	    5	170.249641986	+54.527753126	306.661764	  0.652318	 5.8911e+01	 8.0167e-01
   373	    2	168.912449803	+54.151052572	303.812683	  0.197548	 4.6577e-01	 1.5974e-01
   374	    3	136.521227185	+11.124981646	733.139167	  0.422912	 2.8032e+01	 6.0423e-01
   375	   13	236.942954693	+33.317353589	491.329802	  0.879569	 1.0239e+02	 9.4982e-01
   376	    3	236.704972362	+33.326328564	497.046752	  0.556148	 1.0549e+02	 9.5887e-01
   377	   15	154.958492615	-00.657737591	408.863719	  0.782399	 5.6358e+01	 7.8361e-01
   378	    2	216.238518201	+17.020682492	574.452369	  0.245356	 1.7931e+01	 5.2776e-01
   379	    5	217.465132105	+23.774689502	451.314772	  0.595283	 4.9264e+01	 7.4670e-01
   380	    5	240.368191752	+53.912086226	462.587131	  0.346751	 7.5244e+00	 3.9878e-01
   381	    4	240.322312008	+53.775710576	474.350046	  0.597594	 1.3071e+01	 4.7892e-01
   382	    2	240.273261636	+53.961822482	462.471631	  0.100241	 2.0300e-01	 1.1960e-01
   383	    3	240.437585759	+53.832633464	461.172774	  0.364168	 3.6194e+01	 6.7323e-01
   384	    3	240.029192731	+53.801342117	467.660541	  0.171932	 1.1022e+01	 4.5271e-01
   385	    2	240.442562096	+54.090896870	464.422918	  0.099734	 1.3566e-01	 1.0455e-01
   386	    4	177.246854720	+22.399622104	752.604196	  0.996034	 4.0531e+02	 1.4695e+00
   387	    2	159.455131657	+21.778796402	811.984418	  0.321562	 2.7794e+00	 2.7771e-01
   388	    5	145.529480771	+15.355256544	698.766587	  0.922726	 3.1335e+02	 1.3551e+00
   389	    4	157.771334428	+30.836823065	583.728123	  0.508360	 7.8856e+00	 4.0103e-01
   390	    4	157.697729356	+30.864028664	591.685327	  0.479308	 6.2470e+01	 7.9891e-01
   391	    2	153.704262201	+21.808779666	703.659074	  0.173922	 9.5903e+00	 4.2369e-01
   392	    5	180.464803337	+03.936525399	583.290959	  0.564780	 3.5543e+01	 6.6247e-01
   393	    4	180.672202532	+03.983448818	587.551303	  0.444899	 4.4707e+01	 7.1485e-01
   394	    2	227.396732605	+29.449839186	575.999758	  0.377386	 1.4614e+01	 4.9291e-01
   395	    2	213.189561137	+27.875449026	601.761366	  0.254747	 6.6970e+00	 3.7919e-01
   396	    8	115.488591991	+44.750056647	575.543319	  1.042901	 2.4817e+02	 1.2670e+00
   397	    2	144.663989356	+14.452736094	758.940102	  0.007286	 2.9211e-01	 1.3168e-01
   398	    4	188.925895265	-00.959176292	619.240559	  0.540921	 1.8262e+01	 5.2898e-01
   399	    5	176.473255623	+49.375413208	797.964594	  0.704577	 5.9624e+01	 7.7261e-01
   400	    5	183.867369445	+27.493078483	783.542031	  0.770518	 2.0535e+02	 1.1683e+00
   401	    4	161.402146005	+04.323939728	660.947294	  0.530286	 8.3485e+01	 8.7481e-01
   402	   37	176.200381311	+67.422752653	501.907191	  1.692715	 6.6314e+02	 1.7689e+00
   403	    4	176.750115089	+67.367377231	500.336621	  0.743376	 1.1132e+02	 9.7595e-01
   404	    4	176.585832611	+67.665170322	487.582659	  0.207975	 3.5637e+00	 3.1021e-01
   405	    4	176.815450911	+67.594275023	495.450846	  0.709999	 1.2978e+02	 1.0276e+00
   406	    3	175.789782732	+67.172009046	507.787034	  0.543840	 1.0614e+02	 9.5999e-01
   407	    9	167.514013611	+23.970347757	607.712373	  1.163537	 2.4110e+02	 1.2515e+00
   408	    3	200.145885815	+32.206078669	800.912327	  0.551234	 8.1857e+01	 8.5846e-01
   409	    3	150.851375870	+21.334796527	633.522905	  0.556096	 2.3760e+01	 5.7678e-01
   410	    4	193.881290977	+35.335602266	689.881340	  0.682236	 8.3186e+00	 4.0455e-01
   411	    8	138.739935172	+15.697123193	389.705346	  0.714141	 4.7837e+01	 7.4307e-01
   412	    3	138.494747135	+15.778363038	393.843790	  0.434250	 2.8017e+01	 6.2150e-01
   413	    8	152.359663794	+44.736698677	615.861993	  0.760299	 3.7898e+02	 1.4541e+00
   414	   28	177.396386409	+12.271869826	367.139542	  1.031578	 1.6850e+02	 1.1326e+00
   415	   10	177.597460518	+12.474316079	367.579057	  1.040584	 1.9238e+02	 1.1837e+00
   416	   27	170.092243421	+47.154502037	484.893042	  1.288419	 2.5761e+02	 1.2925e+00
   417	   10	187.184603309	+19.386814728	690.575009	  1.090011	 4.0836e+02	 1.4812e+00
   418	    4	228.111946412	+16.481182974	797.896603	  0.431677	 3.4835e+01	 6.4589e-01
   419	    6	143.524032899	+66.981157192	497.256689	  0.634544	 1.3156e+02	 1.0321e+00
   420	    4	143.209051295	+67.073500111	520.499257	  0.538510	 1.4910e+01	 4.9851e-01
   421	  180	246.942018250	+39.401823249	136.603299	  1.720684	 6.3584e+02	 1.7944e+00
   422	   83	247.581739478	+39.778534341	126.971513	  1.040201	 2.2121e+02	 1.2629e+00
   423	    2	247.824366295	+38.917924186	135.036932	  0.096705	 2.8347e+00	 2.9537e-01
   424	  101	246.935701134	+40.923332916	137.325995	  1.363890	 3.0714e+02	 1.4079e+00
   425	   85	247.491124187	+40.610585504	129.610024	  1.029668	 1.4729e+02	 1.1026e+00
   426	    3	247.649508006	+41.240823110	140.145024	  0.330279	 4.5584e+01	 7.4524e-01
   427	   34	246.010700345	+41.010817717	132.210171	  1.035922	 1.3564e+02	 1.0725e+00
   428	    9	245.962462655	+39.210165197	130.975974	  0.297072	 1.7476e+01	 5.4175e-01
   429	    7	247.485548480	+38.787969652	150.451193	  0.449953	 4.5934e+01	 7.4659e-01
   430	    4	247.335331717	+38.493450691	140.092089	  0.415613	 3.0093e+01	 6.4891e-01
   431	   10	247.666974846	+41.473549908	133.892735	  0.438665	 5.8412e+01	 8.0983e-01
   432	    4	247.120377635	+41.629683295	142.781309	  0.400863	 1.0677e+01	 4.5930e-01
   433	   10	248.244897273	+40.149409336	133.184625	  0.880175	 1.3049e+02	 1.0587e+00
   434	    9	245.730279278	+40.366045129	136.711616	  0.750561	 7.3471e+01	 8.7400e-01
   435	    9	246.230732387	+38.764763694	129.261877	  0.515110	 4.0535e+01	 7.1722e-01
   436	    4	245.585427649	+41.489447191	130.963421	  0.342862	 4.5575e+01	 7.4570e-01
   437	    4	245.867464498	+41.711101867	120.559818	  0.260924	 1.1280e+00	 2.1748e-01
   438	    2	248.440427805	+39.614116550	126.835223	  0.041486	 3.3760e+00	 3.1327e-01
   439	    4	246.635387181	+40.257025513	126.717897	  0.517172	 1.8428e+01	 5.5159e-01
   440	    5	246.929237324	+38.539893413	141.067436	  0.355591	 3.7488e+01	 6.9818e-01
   441	    3	245.344313550	+40.819227989	133.850144	  0.192477	 1.5836e+01	 5.2414e-01
   442	    2	246.789364335	+41.620142720	141.506755	  0.111188	 2.5606e+00	 2.8539e-01
   443	    2	246.306876932	+40.108860132	142.702050	  0.153213	 6.3946e+00	 3.8715e-01
   444	    2	246.172442328	+40.506776546	130.721005	  0.149098	 1.8825e+01	 5.5536e-01
   445	    2	175.796439578	+34.930276052	741.871385	  0.151298	 7.7309e-01	 1.8241e-01
   446	   33	191.757248638	+00.227339119	390.529705	  1.394146	 3.3783e+02	 1.4255e+00
   447	    9	191.593490014	+00.500965240	382.588868	  1.036491	 2.2817e+02	 1.2515e+00
   448	   29	254.974781236	+32.585647807	425.695591	  1.333653	 4.4387e+02	 1.5570e+00
   449	    3	254.812920087	+32.728495355	407.602220	  0.306837	 8.8376e+00	 4.2261e-01
   450	    2	124.907779904	+49.861961996	591.075212	  0.139043	 5.2050e+01	 7.5179e-01
   451	   22	124.453556860	+54.671590542	508.244683	  1.241121	 2.5387e+02	 1.2838e+00
   452	   17	179.998520305	+55.502087915	351.332969	  0.880068	 9.3097e+01	 9.3054e-01
   453	    6	215.692526522	+01.221383770	511.205676	  0.424549	 2.7070e+01	 6.0862e-01
   454	    3	215.638444665	+01.326899941	509.022073	  0.350143	 1.3832e+01	 4.8666e-01
   455	    3	135.013715824	+45.260358364	759.831945	  0.673096	 5.9423e+01	 7.7436e-01
   456	    4	222.375776605	+38.317883701	609.990713	  0.420429	 1.5186e+02	 1.0725e+00
   457	    4	188.658838371	+34.250394325	657.664734	  0.497984	 1.6596e+01	 5.1070e-01
   458	    2	140.962295791	+15.380295377	762.983522	  0.293829	 5.8038e+00	 3.5651e-01
   459	    2	154.475365599	+45.552056876	691.875236	  0.189944	 1.3631e-03	 2.2134e-02
   460	   89	190.329402334	+18.610234386	317.587369	  1.592398	 7.9723e+02	 1.9088e+00
   461	   29	190.381294112	+18.278441632	316.237433	  1.240325	 2.7586e+02	 1.3402e+00
   462	    7	190.339492196	+19.001762820	311.184096	  0.896640	 2.0919e+02	 1.2226e+00
   463	    4	190.562907488	+19.049625459	321.811083	  0.167467	 1.4393e+01	 5.0058e-01
   464	    7	190.117412283	+17.868302014	317.629304	  0.664997	 4.9816e+01	 7.5745e-01
   465	    5	190.131891083	+18.175709076	310.387800	  0.546593	 1.4642e+02	 1.0856e+00
   466	    2	190.178357973	+19.195537737	317.667848	  0.255578	 3.8384e+01	 6.9441e-01
   467	    3	227.866326696	+14.684038035	756.474613	  0.604881	 1.5662e+02	 1.0700e+00
   468	   78	236.248257169	+36.095662661	287.987966	  1.743563	 6.5574e+02	 1.7925e+00
   469	    4	235.792815095	+36.314652373	283.917303	  0.379714	 2.1803e+01	 5.7659e-01
   470	    4	235.802933705	+36.439460686	285.045180	  0.162101	 5.4466e-01	 1.6854e-01
   471	    5	235.975652839	+36.578909120	297.268360	  0.442651	 1.2429e+01	 4.7760e-01
   472	    2	236.318333510	+35.701707862	301.259848	  0.040025	 7.1650e-01	 1.8444e-01
   473	    8	259.699604100	+26.394352786	448.605410	  1.049834	 1.5173e+02	 1.0866e+00
   474	    3	259.898032423	+26.199599929	456.235997	  0.323459	 2.1857e+01	 5.6928e-01
   475	    2	211.388575186	+01.553128924	753.043478	  0.180312	 3.3589e+01	 6.4065e-01
   476	    6	174.135688794	+07.229019624	449.271214	  0.599879	 1.8098e+02	 1.1523e+00
   477	    4	174.034732767	+07.218841118	446.181996	  0.164550	 7.0694e+00	 3.9109e-01
   478	    6	206.258988175	+18.038822925	421.157191	  0.552367	 2.7113e+01	 6.1341e-01
   479	    2	206.225866587	+17.929196990	422.526188	  0.103184	 1.2513e+01	 4.7398e-01
   480	    3	224.937370101	+19.065605024	594.124499	  0.380091	 7.7679e+01	 8.5891e-01
   481	   10	170.939915971	+20.002251622	711.923546	  0.984409	 1.6451e+02	 1.0919e+00
   482	    3	137.933638111	+37.350138958	452.512195	  0.495878	 2.1431e+01	 5.6573e-01
   483	   13	176.291837833	+11.510289484	494.872552	  1.089145	 1.9488e+02	 1.1767e+00
   484	   26	140.873776779	+08.669335357	560.603216	  1.369274	 4.9131e+02	 1.5929e+00
   485	   34	243.068833170	+29.864184044	223.222995	  1.164450	 2.1935e+02	 1.2505e+00
   486	    8	243.032057567	+29.549878361	233.335462	  0.273976	 4.6322e+00	 3.4537e-01
   487	    4	242.806609632	+29.477931621	229.871576	  0.508313	 2.2310e+01	 5.8341e-01
   488	   12	155.456469332	+34.671239591	631.402617	  0.973653	 1.7724e+02	 1.1272e+00
   489	   11	232.436468407	+30.717844091	491.808745	  0.797834	 1.0331e+02	 9.5262e-01
   490	    2	232.599309572	+30.771175619	493.935629	  0.180174	 6.5367e+00	 3.7953e-01
   491	    2	201.708552866	+42.155903488	720.764101	  0.139347	 4.1215e+01	 6.8782e-01
   492	    5	152.431763831	+03.619944741	461.228927	  0.086982	 3.6948e+00	 3.1464e-01
   493	    7	160.976501284	+54.787649816	549.294977	  0.533204	 2.6306e+01	 6.0094e-01
   494	    3	189.906050455	+06.465779381	590.598889	  0.263341	 2.5998e+01	 5.9652e-01
   495	    6	242.184910065	+06.924809187	675.197411	  0.810101	 4.1884e+02	 1.4957e+00
   496	    5	140.826737144	+46.646840647	695.322206	  0.638438	 4.6594e+02	 1.5471e+00
   497	    9	223.724017512	+04.225927557	552.300860	  1.055942	 1.7140e+02	 1.1221e+00
   498	    3	223.814820771	+04.386842157	558.571666	  0.342303	 1.6317e+02	 1.1033e+00
   499	   62	184.699873770	+05.253931804	336.352694	  1.672860	 6.1043e+02	 1.7437e+00
   500	    7	184.514297742	+04.495923551	347.767139	  0.604711	 3.4240e+01	 6.6689e-01
   501	    4	184.721029602	+04.556622478	336.083431	  0.469485	 1.8143e+01	 5.4014e-01
   502	    4	184.679337192	+05.675762794	339.484223	  0.408364	 1.3042e+02	 1.0422e+00
   503	    6	184.510142507	+04.780926601	335.718984	  0.472514	 2.0271e+01	 5.6051e-01
   504	    2	184.587294722	+04.902010995	334.658151	  0.182158	 1.0502e+00	 2.0897e-01
   505	    2	184.912158731	+05.547851888	341.023821	  0.329866	 1.1697e+02	 1.0049e+00
